Name,Top,Mid,Bot
ADA_Face#19,crown,pixel_sunglasses,none
ADA_Face#93,fedora,eyes,blusher
XRP_Face#100,crown,pirate_eyepatch,blusher
XRP_Face#74,fedora,round_glasses,beard
XRP_Face#60,crown,pirate_eyepatch,mustache
XRP_Face#42,none,round_glasses,mustache
XRP_Face#11,headset,pixel_sunglasses,none
XRP_Face#77,crown,eyes,beard
XRP_Face#96,fedora,pirate_eyepatch,blusher
XRP_Face#29,headset,eyes,mouth
XRP_Face#81,none,eyes,blusher
XRP_Face#30,headset,round_glasses,mouth
LUNA_Face#82,none,round_glasses,blusher
LUNA_Face#53,fedora,eyes,mustache
LUNA_Face#38,crown,round_glasses,mouth
LUNA_Face#5,headband,eyes,none
LUNA_Face#88,headband,pirate_eyepatch,blusher
LUNA_Face#78,crown,round_glasses,beard
LUNA_Face#26,headband,round_glasses,mouth
LUNA_Face#37,crown,eyes,mouth
LUNA_Face#59,crown,pixel_sunglasses,mustache
LUNA_Face#55,fedora,pixel_sunglasses,mustache
DOT_Face#72,headset,pirate_eyepatch,beard
DOT_Face#28,headband,pirate_eyepatch,mouth
DOT_Face#35,fedora,pixel_sunglasses,mouth
DOT_Face#81,none,eyes,blusher
DOT_Face#58,crown,round_glasses,mustache
DOT_Face#9,headset,eyes,none
DOT_Face#68,headband,pirate_eyepatch,beard
DOT_Face#67,headband,pixel_sunglasses,beard
DOT_Face#31,headset,pixel_sunglasses,mouth
DOT_Face#77,crown,eyes,beard
AVAX_Face#21,none,eyes,mouth
AVAX_Face#84,none,pirate_eyepatch,blusher
AVAX_Face#59,crown,pixel_sunglasses,mustache
AVAX_Face#48,headband,pirate_eyepatch,mustache
AVAX_Face#81,none,eyes,blusher
AVAX_Face#18,crown,round_glasses,none
AVAX_Face#68,headband,pirate_eyepatch,beard
AVAX_Face#82,none,round_glasses,blusher
AVAX_Face#8,headband,pirate_eyepatch,none
AVAX_Face#88,headband,pirate_eyepatch,blusher
DOGE_Face#66,headband,round_glasses,beard
DOGE_Face#87,headband,pixel_sunglasses,blusher
DOGE_Face#48,headband,pirate_eyepatch,mustache
DOGE_Face#85,headband,eyes,blusher
DOGE_Face#78,crown,round_glasses,beard
DOGE_Face#73,fedora,eyes,beard
DOGE_Face#9,headset,eyes,none
DOGE_Face#4,none,pirate_eyepatch,none
DOGE_Face#60,crown,pirate_eyepatch,mustache
DOGE_Face#96,fedora,pirate_eyepatch,blusher
MATIC_Face#11,headset,pixel_sunglasses,none
MATIC_Face#29,headset,eyes,mouth
MATIC_Face#97,crown,eyes,blusher
MATIC_Face#96,fedora,pirate_eyepatch,blusher
MATIC_Face#72,headset,pirate_eyepatch,beard
MATIC_Face#74,fedora,round_glasses,beard
MATIC_Face#73,fedora,eyes,beard
MATIC_Face#43,none,pixel_sunglasses,mustache
MATIC_Face#80,crown,pirate_eyepatch,beard
MATIC_Face#48,headband,pirate_eyepatch,mustache
SHIB_Face#1,none,eyes,none
SHIB_Face#68,headband,pirate_eyepatch,beard
SHIB_Face#56,fedora,pirate_eyepatch,mustache
SHIB_Face#31,headset,pixel_sunglasses,mouth
SHIB_Face#37,crown,eyes,mouth
SHIB_Face#72,headset,pirate_eyepatch,beard
SHIB_Face#62,none,round_glasses,beard
SHIB_Face#65,headband,eyes,beard
SHIB_Face#11,headset,pixel_sunglasses,none
SHIB_Face#99,crown,pixel_sunglasses,blusher
BUSD_Face#93,fedora,eyes,blusher
BUSD_Face#17,crown,eyes,none
BUSD_Face#90,headset,round_glasses,blusher
BUSD_Face#49,headset,eyes,mustache
BUSD_Face#73,fedora,eyes,beard
BUSD_Face#50,headset,round_glasses,mustache
BUSD_Face#96,fedora,pirate_eyepatch,blusher
BUSD_Face#15,fedora,pixel_sunglasses,none
BUSD_Face#47,headband,pixel_sunglasses,mustache
BUSD_Face#67,headband,pixel_sunglasses,beard
CRO_Face#49,headset,eyes,mustache
CRO_Face#99,crown,pixel_sunglasses,blusher
CRO_Face#93,fedora,eyes,blusher
CRO_Face#77,crown,eyes,beard
CRO_Face#80,crown,pirate_eyepatch,beard
CRO_Face#46,headband,round_glasses,mustache
CRO_Face#68,headband,pirate_eyepatch,beard
CRO_Face#25,headband,eyes,mouth
CRO_Face#55,fedora,pixel_sunglasses,mustache
CRO_Face#81,none,eyes,blusher
LINK_Face#50,headset,round_glasses,mustache
LINK_Face#24,none,pirate_eyepatch,mouth
LINK_Face#80,crown,pirate_eyepatch,beard
LINK_Face#56,fedora,pirate_eyepatch,mustache
LINK_Face#4,none,pirate_eyepatch,none
LINK_Face#74,fedora,round_glasses,beard
LINK_Face#13,fedora,eyes,none
LINK_Face#76,fedora,pirate_eyepatch,beard
LINK_Face#7,headband,pixel_sunglasses,none
LINK_Face#65,headband,eyes,beard
WBTC_Face#56,fedora,pirate_eyepatch,mustache
WBTC_Face#21,none,eyes,mouth
WBTC_Face#13,fedora,eyes,none
WBTC_Face#1,none,eyes,none
WBTC_Face#59,crown,pixel_sunglasses,mustache
WBTC_Face#25,headband,eyes,mouth
WBTC_Face#70,headset,round_glasses,beard
WBTC_Face#84,none,pirate_eyepatch,blusher
WBTC_Face#47,headband,pixel_sunglasses,mustache
WBTC_Face#100,crown,pirate_eyepatch,blusher
NEAR_Face#73,fedora,eyes,beard
NEAR_Face#28,headband,pirate_eyepatch,mouth
NEAR_Face#33,fedora,eyes,mouth
NEAR_Face#72,headset,pirate_eyepatch,beard
NEAR_Face#61,none,eyes,beard
NEAR_Face#39,crown,pixel_sunglasses,mouth
NEAR_Face#52,headset,pirate_eyepatch,mustache
NEAR_Face#27,headband,pixel_sunglasses,mouth
NEAR_Face#42,none,round_glasses,mustache
NEAR_Face#62,none,round_glasses,beard
UST_Face#22,none,round_glasses,mouth
UST_Face#27,headband,pixel_sunglasses,mouth
UST_Face#43,none,pixel_sunglasses,mustache
UST_Face#24,none,pirate_eyepatch,mouth
UST_Face#88,headband,pirate_eyepatch,blusher
UST_Face#69,headset,eyes,beard
UST_Face#100,crown,pirate_eyepatch,blusher
UST_Face#78,crown,round_glasses,beard
UST_Face#42,none,round_glasses,mustache
UST_Face#1,none,eyes,none
UNI_Face#42,none,round_glasses,mustache
UNI_Face#54,fedora,round_glasses,mustache
UNI_Face#51,headset,pixel_sunglasses,mustache
UNI_Face#67,headband,pixel_sunglasses,beard
UNI_Face#31,headset,pixel_sunglasses,mouth
UNI_Face#43,none,pixel_sunglasses,mustache
UNI_Face#53,fedora,eyes,mustache
UNI_Face#34,fedora,round_glasses,mouth
UNI_Face#56,fedora,pirate_eyepatch,mustache
UNI_Face#83,none,pixel_sunglasses,blusher
LTC_Face#40,crown,pirate_eyepatch,mouth
LTC_Face#9,headset,eyes,none
LTC_Face#72,headset,pirate_eyepatch,beard
LTC_Face#8,headband,pirate_eyepatch,none
LTC_Face#3,none,pixel_sunglasses,none
LTC_Face#70,headset,round_glasses,beard
LTC_Face#53,fedora,eyes,mustache
LTC_Face#76,fedora,pirate_eyepatch,beard
LTC_Face#52,headset,pirate_eyepatch,mustache
LTC_Face#27,headband,pixel_sunglasses,mouth
DAI_Face#29,headset,eyes,mouth
DAI_Face#16,fedora,pirate_eyepatch,none
DAI_Face#7,headband,pixel_sunglasses,none
DAI_Face#52,headset,pirate_eyepatch,mustache
DAI_Face#44,none,pirate_eyepatch,mustache
DAI_Face#95,fedora,pixel_sunglasses,blusher
DAI_Face#33,fedora,eyes,mouth
DAI_Face#63,none,pixel_sunglasses,beard
DAI_Face#73,fedora,eyes,beard
DAI_Face#37,crown,eyes,mouth
ALGO_Face#85,headband,eyes,blusher
ALGO_Face#53,fedora,eyes,mustache
ALGO_Face#51,headset,pixel_sunglasses,mustache
ALGO_Face#47,headband,pixel_sunglasses,mustache
ALGO_Face#35,fedora,pixel_sunglasses,mouth
ALGO_Face#100,crown,pirate_eyepatch,blusher
ALGO_Face#89,headset,eyes,blusher
ALGO_Face#80,crown,pirate_eyepatch,beard
ALGO_Face#1,none,eyes,none
ALGO_Face#15,fedora,pixel_sunglasses,none
ATOM_Face#52,headset,pirate_eyepatch,mustache
ATOM_Face#31,headset,pixel_sunglasses,mouth
ATOM_Face#90,headset,round_glasses,blusher
ATOM_Face#100,crown,pirate_eyepatch,blusher
ATOM_Face#23,none,pixel_sunglasses,mouth
ATOM_Face#33,fedora,eyes,mouth
ATOM_Face#78,crown,round_glasses,beard
ATOM_Face#37,crown,eyes,mouth
ATOM_Face#44,none,pirate_eyepatch,mustache
ATOM_Face#3,none,pixel_sunglasses,none
FTM_Face#69,headset,eyes,beard
FTM_Face#20,crown,pirate_eyepatch,none
FTM_Face#21,none,eyes,mouth
FTM_Face#27,headband,pixel_sunglasses,mouth
FTM_Face#57,crown,eyes,mustache
FTM_Face#54,fedora,round_glasses,mustache
FTM_Face#12,headset,pirate_eyepatch,none
FTM_Face#84,none,pirate_eyepatch,blusher
FTM_Face#79,crown,pixel_sunglasses,beard
FTM_Face#71,headset,pixel_sunglasses,beard
BCH_Face#25,headband,eyes,mouth
BCH_Face#99,crown,pixel_sunglasses,blusher
BCH_Face#11,headset,pixel_sunglasses,none
BCH_Face#23,none,pixel_sunglasses,mouth
BCH_Face#68,headband,pirate_eyepatch,beard
BCH_Face#62,none,round_glasses,beard
BCH_Face#47,headband,pixel_sunglasses,mustache
BCH_Face#74,fedora,round_glasses,beard
BCH_Face#40,crown,pirate_eyepatch,mouth
BCH_Face#93,fedora,eyes,blusher
XLM_Face#35,fedora,pixel_sunglasses,mouth
XLM_Face#82,none,round_glasses,blusher
XLM_Face#93,fedora,eyes,blusher
XLM_Face#1,none,eyes,none
XLM_Face#75,fedora,pixel_sunglasses,beard
XLM_Face#85,headband,eyes,blusher
XLM_Face#17,crown,eyes,none
XLM_Face#10,headset,round_glasses,none
XLM_Face#30,headset,round_glasses,mouth
XLM_Face#37,crown,eyes,mouth
TRX_Face#66,headband,round_glasses,beard
TRX_Face#54,fedora,round_glasses,mustache
TRX_Face#42,none,round_glasses,mustache
TRX_Face#86,headband,round_glasses,blusher
TRX_Face#99,crown,pixel_sunglasses,blusher
TRX_Face#32,headset,pirate_eyepatch,mouth
TRX_Face#83,none,pixel_sunglasses,blusher
TRX_Face#28,headband,pirate_eyepatch,mouth
TRX_Face#39,crown,pixel_sunglasses,mouth
TRX_Face#17,crown,eyes,none
ICP_Face#98,crown,round_glasses,blusher
ICP_Face#43,none,pixel_sunglasses,mustache
ICP_Face#38,crown,round_glasses,mouth
ICP_Face#94,fedora,round_glasses,blusher
ICP_Face#49,headset,eyes,mustache
ICP_Face#17,crown,eyes,none
ICP_Face#54,fedora,round_glasses,mustache
ICP_Face#50,headset,round_glasses,mustache
ICP_Face#5,headband,eyes,none
ICP_Face#36,fedora,pirate_eyepatch,mouth
FTT_Face#6,headband,round_glasses,none
FTT_Face#26,headband,round_glasses,mouth
FTT_Face#84,none,pirate_eyepatch,blusher
FTT_Face#23,none,pixel_sunglasses,mouth
FTT_Face#37,crown,eyes,mouth
FTT_Face#67,headband,pixel_sunglasses,beard
FTT_Face#48,headband,pirate_eyepatch,mustache
FTT_Face#87,headband,pixel_sunglasses,blusher
FTT_Face#10,headset,round_glasses,none
FTT_Face#40,crown,pirate_eyepatch,mouth
MANA_Face#30,headset,round_glasses,mouth
MANA_Face#51,headset,pixel_sunglasses,mustache
MANA_Face#65,headband,eyes,beard
MANA_Face#69,headset,eyes,beard
MANA_Face#67,headband,pixel_sunglasses,beard
MANA_Face#27,headband,pixel_sunglasses,mouth
MANA_Face#84,none,pirate_eyepatch,blusher
MANA_Face#89,headset,eyes,blusher
MANA_Face#36,fedora,pirate_eyepatch,mouth
MANA_Face#41,none,eyes,mustache
VET_Face#50,headset,round_glasses,mustache
VET_Face#18,crown,round_glasses,none
VET_Face#19,crown,pixel_sunglasses,none
VET_Face#21,none,eyes,mouth
VET_Face#29,headset,eyes,mouth
VET_Face#95,fedora,pixel_sunglasses,blusher
VET_Face#71,headset,pixel_sunglasses,beard
VET_Face#42,none,round_glasses,mustache
VET_Face#84,none,pirate_eyepatch,blusher
VET_Face#61,none,eyes,beard
HBAR_Face#88,headband,pirate_eyepatch,blusher
HBAR_Face#25,headband,eyes,mouth
HBAR_Face#76,fedora,pirate_eyepatch,beard
HBAR_Face#41,none,eyes,mustache
HBAR_Face#29,headset,eyes,mouth
HBAR_Face#59,crown,pixel_sunglasses,mustache
HBAR_Face#64,none,pirate_eyepatch,beard
HBAR_Face#55,fedora,pixel_sunglasses,mustache
HBAR_Face#48,headband,pirate_eyepatch,mustache
HBAR_Face#66,headband,round_glasses,beard
SAND_Face#53,fedora,eyes,mustache
SAND_Face#66,headband,round_glasses,beard
SAND_Face#62,none,round_glasses,beard
SAND_Face#31,headset,pixel_sunglasses,mouth
SAND_Face#9,headset,eyes,none
SAND_Face#7,headband,pixel_sunglasses,none
SAND_Face#57,crown,eyes,mustache
SAND_Face#10,headset,round_glasses,none
SAND_Face#24,none,pirate_eyepatch,mouth
SAND_Face#98,crown,round_glasses,blusher
AXS_Face#3,none,pixel_sunglasses,none
AXS_Face#24,none,pirate_eyepatch,mouth
AXS_Face#51,headset,pixel_sunglasses,mustache
AXS_Face#21,none,eyes,mouth
AXS_Face#50,headset,round_glasses,mustache
AXS_Face#13,fedora,eyes,none
AXS_Face#59,crown,pixel_sunglasses,mustache
AXS_Face#18,crown,round_glasses,none
AXS_Face#79,crown,pixel_sunglasses,beard
AXS_Face#85,headband,eyes,blusher
BTCB_Face#100,crown,pirate_eyepatch,blusher
BTCB_Face#80,crown,pirate_eyepatch,beard
BTCB_Face#73,fedora,eyes,beard
BTCB_Face#44,none,pirate_eyepatch,mustache
BTCB_Face#11,headset,pixel_sunglasses,none
BTCB_Face#97,crown,eyes,blusher
BTCB_Face#72,headset,pirate_eyepatch,beard
BTCB_Face#79,crown,pixel_sunglasses,beard
BTCB_Face#33,fedora,eyes,mouth
BTCB_Face#9,headset,eyes,none
FIL_Face#61,none,eyes,beard
FIL_Face#71,headset,pixel_sunglasses,beard
FIL_Face#60,crown,pirate_eyepatch,mustache
FIL_Face#35,fedora,pixel_sunglasses,mouth
FIL_Face#80,crown,pirate_eyepatch,beard
FIL_Face#7,headband,pixel_sunglasses,none
FIL_Face#69,headset,eyes,beard
FIL_Face#22,none,round_glasses,mouth
FIL_Face#30,headset,round_glasses,mouth
FIL_Face#44,none,pirate_eyepatch,mustache
THETA_Face#38,crown,round_glasses,mouth
THETA_Face#1,none,eyes,none
THETA_Face#82,none,round_glasses,blusher
THETA_Face#33,fedora,eyes,mouth
THETA_Face#79,crown,pixel_sunglasses,beard
THETA_Face#85,headband,eyes,blusher
THETA_Face#7,headband,pixel_sunglasses,none
THETA_Face#47,headband,pixel_sunglasses,mustache
THETA_Face#63,none,pixel_sunglasses,beard
THETA_Face#40,crown,pirate_eyepatch,mouth
EGLD_Face#6,headband,round_glasses,none
EGLD_Face#11,headset,pixel_sunglasses,none
EGLD_Face#84,none,pirate_eyepatch,blusher
EGLD_Face#50,headset,round_glasses,mustache
EGLD_Face#48,headband,pirate_eyepatch,mustache
EGLD_Face#2,none,round_glasses,none
EGLD_Face#3,none,pixel_sunglasses,none
EGLD_Face#17,crown,eyes,none
EGLD_Face#98,crown,round_glasses,blusher
EGLD_Face#8,headband,pirate_eyepatch,none
ONE_Face#91,headset,pixel_sunglasses,blusher
ONE_Face#26,headband,round_glasses,mouth
ONE_Face#30,headset,round_glasses,mouth
ONE_Face#25,headband,eyes,mouth
ONE_Face#94,fedora,round_glasses,blusher
ONE_Face#96,fedora,pirate_eyepatch,blusher
ONE_Face#86,headband,round_glasses,blusher
ONE_Face#42,none,round_glasses,mustache
ONE_Face#100,crown,pirate_eyepatch,blusher
ONE_Face#98,crown,round_glasses,blusher
ETC_Face#63,none,pixel_sunglasses,beard
ETC_Face#97,crown,eyes,blusher
ETC_Face#10,headset,round_glasses,none
ETC_Face#15,fedora,pixel_sunglasses,none
ETC_Face#96,fedora,pirate_eyepatch,blusher
ETC_Face#70,headset,round_glasses,beard
ETC_Face#39,crown,pixel_sunglasses,mouth
ETC_Face#11,headset,pixel_sunglasses,none
ETC_Face#9,headset,eyes,none
ETC_Face#48,headband,pirate_eyepatch,mustache
XMR_Face#35,fedora,pixel_sunglasses,mouth
XMR_Face#8,headband,pirate_eyepatch,none
XMR_Face#96,fedora,pirate_eyepatch,blusher
XMR_Face#28,headband,pirate_eyepatch,mouth
XMR_Face#20,crown,pirate_eyepatch,none
XMR_Face#82,none,round_glasses,blusher
XMR_Face#26,headband,round_glasses,mouth
XMR_Face#63,none,pixel_sunglasses,beard
XMR_Face#14,fedora,round_glasses,none
XMR_Face#25,headband,eyes,mouth
KLAY_Face#24,none,pirate_eyepatch,mouth
KLAY_Face#19,crown,pixel_sunglasses,none
KLAY_Face#43,none,pixel_sunglasses,mustache
KLAY_Face#81,none,eyes,blusher
KLAY_Face#87,headband,pixel_sunglasses,blusher
KLAY_Face#32,headset,pirate_eyepatch,mouth
KLAY_Face#68,headband,pirate_eyepatch,beard
KLAY_Face#28,headband,pirate_eyepatch,mouth
KLAY_Face#11,headset,pixel_sunglasses,none
KLAY_Face#41,none,eyes,mustache
XTZ_Face#41,none,eyes,mustache
XTZ_Face#29,headset,eyes,mouth
XTZ_Face#16,fedora,pirate_eyepatch,none
XTZ_Face#48,headband,pirate_eyepatch,mustache
XTZ_Face#18,crown,round_glasses,none
XTZ_Face#14,fedora,round_glasses,none
XTZ_Face#44,none,pirate_eyepatch,mustache
XTZ_Face#22,none,round_glasses,mouth
XTZ_Face#63,none,pixel_sunglasses,beard
XTZ_Face#45,headband,eyes,mustache
LEO_Face#51,headset,pixel_sunglasses,mustache
LEO_Face#59,crown,pixel_sunglasses,mustache
LEO_Face#56,fedora,pirate_eyepatch,mustache
LEO_Face#97,crown,eyes,blusher
LEO_Face#28,headband,pirate_eyepatch,mouth
LEO_Face#40,crown,pirate_eyepatch,mouth
LEO_Face#23,none,pixel_sunglasses,mouth
LEO_Face#81,none,eyes,blusher
LEO_Face#72,headset,pirate_eyepatch,beard
LEO_Face#42,none,round_glasses,mustache
HNT_Face#36,fedora,pirate_eyepatch,mouth
HNT_Face#46,headband,round_glasses,mustache
HNT_Face#6,headband,round_glasses,none
HNT_Face#37,crown,eyes,mouth
HNT_Face#87,headband,pixel_sunglasses,blusher
HNT_Face#4,none,pirate_eyepatch,none
HNT_Face#50,headset,round_glasses,mustache
HNT_Face#67,headband,pixel_sunglasses,beard
HNT_Face#78,crown,round_glasses,beard
HNT_Face#48,headband,pirate_eyepatch,mustache
MIOTA_Face#68,headband,pirate_eyepatch,beard
MIOTA_Face#17,crown,eyes,none
MIOTA_Face#77,crown,eyes,beard
MIOTA_Face#3,none,pixel_sunglasses,none
MIOTA_Face#12,headset,pirate_eyepatch,none
MIOTA_Face#29,headset,eyes,mouth
MIOTA_Face#21,none,eyes,mouth
MIOTA_Face#69,headset,eyes,beard
MIOTA_Face#27,headband,pixel_sunglasses,mouth
MIOTA_Face#32,headset,pirate_eyepatch,mouth
AAVE_Face#56,fedora,pirate_eyepatch,mustache
AAVE_Face#44,none,pirate_eyepatch,mustache
AAVE_Face#4,none,pirate_eyepatch,none
AAVE_Face#100,crown,pirate_eyepatch,blusher
AAVE_Face#36,fedora,pirate_eyepatch,mouth
AAVE_Face#8,headband,pirate_eyepatch,none
AAVE_Face#37,crown,eyes,mouth
AAVE_Face#77,crown,eyes,beard
AAVE_Face#96,fedora,pirate_eyepatch,blusher
AAVE_Face#3,none,pixel_sunglasses,none
CAKE_Face#75,fedora,pixel_sunglasses,beard
CAKE_Face#79,crown,pixel_sunglasses,beard
CAKE_Face#93,fedora,eyes,blusher
CAKE_Face#72,headset,pirate_eyepatch,beard
CAKE_Face#49,headset,eyes,mustache
CAKE_Face#8,headband,pirate_eyepatch,none
CAKE_Face#97,crown,eyes,blusher
CAKE_Face#4,none,pirate_eyepatch,none
CAKE_Face#94,fedora,round_glasses,blusher
CAKE_Face#64,none,pirate_eyepatch,beard
GRT_Face#2,none,round_glasses,none
GRT_Face#46,headband,round_glasses,mustache
GRT_Face#76,fedora,pirate_eyepatch,beard
GRT_Face#56,fedora,pirate_eyepatch,mustache
GRT_Face#82,none,round_glasses,blusher
GRT_Face#93,fedora,eyes,blusher
GRT_Face#100,crown,pirate_eyepatch,blusher
GRT_Face#37,crown,eyes,mouth
GRT_Face#57,crown,eyes,mustache
GRT_Face#14,fedora,round_glasses,none
EOS_Face#51,headset,pixel_sunglasses,mustache
EOS_Face#42,none,round_glasses,mustache
EOS_Face#77,crown,eyes,beard
EOS_Face#65,headband,eyes,beard
EOS_Face#94,fedora,round_glasses,blusher
EOS_Face#86,headband,round_glasses,blusher
EOS_Face#23,none,pixel_sunglasses,mouth
EOS_Face#60,crown,pirate_eyepatch,mustache
EOS_Face#2,none,round_glasses,none
EOS_Face#50,headset,round_glasses,mustache
STX_Face#13,fedora,eyes,none
STX_Face#2,none,round_glasses,none
STX_Face#98,crown,round_glasses,blusher
STX_Face#49,headset,eyes,mustache
STX_Face#61,none,eyes,beard
STX_Face#48,headband,pirate_eyepatch,mustache
STX_Face#66,headband,round_glasses,beard
STX_Face#11,headset,pixel_sunglasses,none
STX_Face#42,none,round_glasses,mustache
STX_Face#18,crown,round_glasses,none
BTT_Face#88,headband,pirate_eyepatch,blusher
BTT_Face#78,crown,round_glasses,beard
BTT_Face#16,fedora,pirate_eyepatch,none
BTT_Face#52,headset,pirate_eyepatch,mustache
BTT_Face#68,headband,pirate_eyepatch,beard
BTT_Face#24,none,pirate_eyepatch,mouth
BTT_Face#67,headband,pixel_sunglasses,beard
BTT_Face#77,crown,eyes,beard
BTT_Face#42,none,round_glasses,mustache
BTT_Face#34,fedora,round_glasses,mouth
FLOW_Face#43,none,pixel_sunglasses,mustache
FLOW_Face#83,none,pixel_sunglasses,blusher
FLOW_Face#78,crown,round_glasses,beard
FLOW_Face#42,none,round_glasses,mustache
FLOW_Face#36,fedora,pirate_eyepatch,mouth
FLOW_Face#73,fedora,eyes,beard
FLOW_Face#74,fedora,round_glasses,beard
FLOW_Face#79,crown,pixel_sunglasses,beard
FLOW_Face#51,headset,pixel_sunglasses,mustache
FLOW_Face#99,crown,pixel_sunglasses,blusher
GALA_Face#51,headset,pixel_sunglasses,mustache
GALA_Face#68,headband,pirate_eyepatch,beard
GALA_Face#31,headset,pixel_sunglasses,mouth
GALA_Face#20,crown,pirate_eyepatch,none
GALA_Face#2,none,round_glasses,none
GALA_Face#54,fedora,round_glasses,mustache
GALA_Face#8,headband,pirate_eyepatch,none
GALA_Face#87,headband,pixel_sunglasses,blusher
GALA_Face#4,none,pirate_eyepatch,none
GALA_Face#83,none,pixel_sunglasses,blusher
KSM_Face#79,crown,pixel_sunglasses,beard
KSM_Face#4,none,pirate_eyepatch,none
KSM_Face#54,fedora,round_glasses,mustache
KSM_Face#82,none,round_glasses,blusher
KSM_Face#2,none,round_glasses,none
KSM_Face#19,crown,pixel_sunglasses,none
KSM_Face#83,none,pixel_sunglasses,blusher
KSM_Face#64,none,pirate_eyepatch,beard
KSM_Face#26,headband,round_glasses,mouth
KSM_Face#63,none,pixel_sunglasses,beard
RUNE_Face#28,headband,pirate_eyepatch,mouth
RUNE_Face#10,headset,round_glasses,none
RUNE_Face#7,headband,pixel_sunglasses,none
RUNE_Face#22,none,round_glasses,mouth
RUNE_Face#52,headset,pirate_eyepatch,mustache
RUNE_Face#97,crown,eyes,blusher
RUNE_Face#66,headband,round_glasses,beard
RUNE_Face#29,headset,eyes,mouth
RUNE_Face#58,crown,round_glasses,mustache
RUNE_Face#54,fedora,round_glasses,mustache
CRV_Face#42,none,round_glasses,mustache
CRV_Face#3,none,pixel_sunglasses,none
CRV_Face#90,headset,round_glasses,blusher
CRV_Face#45,headband,eyes,mustache
CRV_Face#37,crown,eyes,mouth
CRV_Face#49,headset,eyes,mustache
CRV_Face#41,none,eyes,mustache
CRV_Face#98,crown,round_glasses,blusher
CRV_Face#94,fedora,round_glasses,blusher
CRV_Face#92,headset,pirate_eyepatch,blusher
ENJ_Face#8,headband,pirate_eyepatch,none
ENJ_Face#72,headset,pirate_eyepatch,beard
ENJ_Face#12,headset,pirate_eyepatch,none
ENJ_Face#6,headband,round_glasses,none
ENJ_Face#4,none,pirate_eyepatch,none
ENJ_Face#83,none,pixel_sunglasses,blusher
ENJ_Face#63,none,pixel_sunglasses,beard
ENJ_Face#62,none,round_glasses,beard
ENJ_Face#90,headset,round_glasses,blusher
ENJ_Face#85,headband,eyes,blusher
MKR_Face#94,fedora,round_glasses,blusher
MKR_Face#63,none,pixel_sunglasses,beard
MKR_Face#1,none,eyes,none
