Name,Top,Mid,Bot
ADA_Face#11,headset,pixel_sunglasses,none
XRP_Face#15,fedora,pixel_sunglasses,none
XRP_Face#58,crown,round_glasses,mustache
XRP_Face#93,fedora,eyes,blusher
XRP_Face#24,none,pirate_eyepatch,mouth
XRP_Face#84,none,pirate_eyepatch,blusher
XRP_Face#68,headband,pirate_eyepatch,beard
XRP_Face#26,headband,round_glasses,mouth
XRP_Face#69,headset,eyes,beard
XRP_Face#48,headband,pirate_eyepatch,mustache
LUNA_Face#86,headband,round_glasses,blusher
LUNA_Face#49,headset,eyes,mustache
LUNA_Face#64,none,pirate_eyepatch,beard
LUNA_Face#84,none,pirate_eyepatch,blusher
LUNA_Face#9,headset,eyes,none
LUNA_Face#91,headset,pixel_sunglasses,blusher
LUNA_Face#6,headband,round_glasses,none
LUNA_Face#85,headband,eyes,blusher
LUNA_Face#68,headband,pirate_eyepatch,beard
DOT_Face#41,none,eyes,mustache
DOT_Face#60,crown,pirate_eyepatch,mustache
DOT_Face#53,fedora,eyes,mustache
DOT_Face#97,crown,eyes,blusher
DOT_Face#66,headband,round_glasses,beard
DOT_Face#23,none,pixel_sunglasses,mouth
DOT_Face#57,crown,eyes,mustache
DOT_Face#55,fedora,pixel_sunglasses,mustache
DOT_Face#93,fedora,eyes,blusher
AVAX_Face#74,fedora,round_glasses,beard
AVAX_Face#9,headset,eyes,none
AVAX_Face#30,headset,round_glasses,mouth
AVAX_Face#94,fedora,round_glasses,blusher
AVAX_Face#90,headset,round_glasses,blusher
AVAX_Face#29,headset,eyes,mouth
AVAX_Face#65,headband,eyes,beard
AVAX_Face#16,fedora,pirate_eyepatch,none
AVAX_Face#10,headset,round_glasses,none
DOGE_Face#34,fedora,round_glasses,mouth
DOGE_Face#77,crown,eyes,beard
DOGE_Face#14,fedora,round_glasses,none
DOGE_Face#56,fedora,pirate_eyepatch,mustache
DOGE_Face#82,none,round_glasses,blusher
DOGE_Face#92,headset,pirate_eyepatch,blusher
DOGE_Face#81,none,eyes,blusher
DOGE_Face#64,none,pirate_eyepatch,beard
DOGE_Face#26,headband,round_glasses,mouth
MATIC_Face#23,none,pixel_sunglasses,mouth
MATIC_Face#49,headset,eyes,mustache
MATIC_Face#77,crown,eyes,beard
MATIC_Face#68,headband,pirate_eyepatch,beard
MATIC_Face#4,none,pirate_eyepatch,none
MATIC_Face#3,none,pixel_sunglasses,none
MATIC_Face#7,headband,pixel_sunglasses,none
MATIC_Face#28,headband,pirate_eyepatch,mouth
MATIC_Face#76,fedora,pirate_eyepatch,beard
SHIB_Face#47,headband,pixel_sunglasses,mustache
SHIB_Face#67,headband,pixel_sunglasses,beard
SHIB_Face#27,headband,pixel_sunglasses,mouth
SHIB_Face#59,crown,pixel_sunglasses,mustache
SHIB_Face#26,headband,round_glasses,mouth
SHIB_Face#17,crown,eyes,none
SHIB_Face#75,fedora,pixel_sunglasses,beard
SHIB_Face#49,headset,eyes,mustache
SHIB_Face#83,none,pixel_sunglasses,blusher
BUSD_Face#27,headband,pixel_sunglasses,mouth
BUSD_Face#62,none,round_glasses,beard
BUSD_Face#81,none,eyes,blusher
BUSD_Face#11,headset,pixel_sunglasses,none
BUSD_Face#29,headset,eyes,mouth
BUSD_Face#72,headset,pirate_eyepatch,beard
BUSD_Face#23,none,pixel_sunglasses,mouth
BUSD_Face#13,fedora,eyes,none
BUSD_Face#89,headset,eyes,blusher
CRO_Face#86,headband,round_glasses,blusher
CRO_Face#76,fedora,pirate_eyepatch,beard
CRO_Face#72,headset,pirate_eyepatch,beard
CRO_Face#28,headband,pirate_eyepatch,mouth
CRO_Face#29,headset,eyes,mouth
CRO_Face#1,none,eyes,none
CRO_Face#6,headband,round_glasses,none
CRO_Face#13,fedora,eyes,none
CRO_Face#73,fedora,eyes,beard
LINK_Face#31,headset,pixel_sunglasses,mouth
LINK_Face#17,crown,eyes,none
LINK_Face#100,crown,pirate_eyepatch,blusher
LINK_Face#5,headband,eyes,none
LINK_Face#32,headset,pirate_eyepatch,mouth
LINK_Face#69,headset,eyes,beard
LINK_Face#66,headband,round_glasses,beard
LINK_Face#70,headset,round_glasses,beard
LINK_Face#42,none,round_glasses,mustache
WBTC_Face#40,crown,pirate_eyepatch,mouth
WBTC_Face#69,headset,eyes,beard
WBTC_Face#32,headset,pirate_eyepatch,mouth
WBTC_Face#98,crown,round_glasses,blusher
WBTC_Face#46,headband,round_glasses,mustache
WBTC_Face#58,crown,round_glasses,mustache
WBTC_Face#23,none,pixel_sunglasses,mouth
WBTC_Face#7,headband,pixel_sunglasses,none
WBTC_Face#16,fedora,pirate_eyepatch,none
NEAR_Face#25,headband,eyes,mouth
NEAR_Face#9,headset,eyes,none
NEAR_Face#67,headband,pixel_sunglasses,beard
NEAR_Face#47,headband,pixel_sunglasses,mustache
NEAR_Face#50,headset,round_glasses,mustache
NEAR_Face#63,none,pixel_sunglasses,beard
NEAR_Face#70,headset,round_glasses,beard
NEAR_Face#20,crown,pirate_eyepatch,none
NEAR_Face#43,none,pixel_sunglasses,mustache
UST_Face#57,crown,eyes,mustache
UST_Face#67,headband,pixel_sunglasses,beard
UST_Face#32,headset,pirate_eyepatch,mouth
UST_Face#75,fedora,pixel_sunglasses,beard
UST_Face#53,fedora,eyes,mustache
UST_Face#20,crown,pirate_eyepatch,none
UST_Face#41,none,eyes,mustache
UST_Face#99,crown,pixel_sunglasses,blusher
UST_Face#94,fedora,round_glasses,blusher
UNI_Face#76,fedora,pirate_eyepatch,beard
UNI_Face#21,none,eyes,mouth
UNI_Face#10,headset,round_glasses,none
UNI_Face#99,crown,pixel_sunglasses,blusher
UNI_Face#29,headset,eyes,mouth
UNI_Face#96,fedora,pirate_eyepatch,blusher
UNI_Face#16,fedora,pirate_eyepatch,none
UNI_Face#91,headset,pixel_sunglasses,blusher
UNI_Face#100,crown,pirate_eyepatch,blusher
LTC_Face#73,fedora,eyes,beard
LTC_Face#75,fedora,pixel_sunglasses,beard
LTC_Face#61,none,eyes,beard
LTC_Face#36,fedora,pirate_eyepatch,mouth
LTC_Face#49,headset,eyes,mustache
LTC_Face#5,headband,eyes,none
LTC_Face#57,crown,eyes,mustache
LTC_Face#80,crown,pirate_eyepatch,beard
LTC_Face#74,fedora,round_glasses,beard
DAI_Face#46,headband,round_glasses,mustache
DAI_Face#15,fedora,pixel_sunglasses,none
DAI_Face#19,crown,pixel_sunglasses,none
DAI_Face#94,fedora,round_glasses,blusher
DAI_Face#9,headset,eyes,none
DAI_Face#85,headband,eyes,blusher
DAI_Face#65,headband,eyes,beard
DAI_Face#45,headband,eyes,mustache
DAI_Face#5,headband,eyes,none
ALGO_Face#91,headset,pixel_sunglasses,blusher
ALGO_Face#40,crown,pirate_eyepatch,mouth
ALGO_Face#92,headset,pirate_eyepatch,blusher
ALGO_Face#77,crown,eyes,beard
ALGO_Face#32,headset,pirate_eyepatch,mouth
ALGO_Face#55,fedora,pixel_sunglasses,mustache
ALGO_Face#74,fedora,round_glasses,beard
ALGO_Face#41,none,eyes,mustache
ALGO_Face#84,none,pirate_eyepatch,blusher
ATOM_Face#5,headband,eyes,none
ATOM_Face#80,crown,pirate_eyepatch,beard
ATOM_Face#2,none,round_glasses,none
ATOM_Face#96,fedora,pirate_eyepatch,blusher
ATOM_Face#18,crown,round_glasses,none
ATOM_Face#88,headband,pirate_eyepatch,blusher
ATOM_Face#65,headband,eyes,beard
ATOM_Face#4,none,pirate_eyepatch,none
ATOM_Face#35,fedora,pixel_sunglasses,mouth
FTM_Face#9,headset,eyes,none
FTM_Face#51,headset,pixel_sunglasses,mustache
FTM_Face#45,headband,eyes,mustache
FTM_Face#24,none,pirate_eyepatch,mouth
FTM_Face#62,none,round_glasses,beard
FTM_Face#16,fedora,pirate_eyepatch,none
FTM_Face#91,headset,pixel_sunglasses,blusher
FTM_Face#63,none,pixel_sunglasses,beard
FTM_Face#5,headband,eyes,none
BCH_Face#33,fedora,eyes,mouth
BCH_Face#91,headset,pixel_sunglasses,blusher
BCH_Face#78,crown,round_glasses,beard
BCH_Face#84,none,pirate_eyepatch,blusher
BCH_Face#66,headband,round_glasses,beard
BCH_Face#49,headset,eyes,mustache
BCH_Face#7,headband,pixel_sunglasses,none
BCH_Face#63,none,pixel_sunglasses,beard
BCH_Face#54,fedora,round_glasses,mustache
XLM_Face#14,fedora,round_glasses,none
XLM_Face#26,headband,round_glasses,mouth
XLM_Face#25,headband,eyes,mouth
XLM_Face#38,crown,round_glasses,mouth
XLM_Face#99,crown,pixel_sunglasses,blusher
XLM_Face#32,headset,pirate_eyepatch,mouth
XLM_Face#73,fedora,eyes,beard
XLM_Face#57,crown,eyes,mustache
XLM_Face#20,crown,pirate_eyepatch,none
TRX_Face#52,headset,pirate_eyepatch,mustache
TRX_Face#65,headband,eyes,beard
TRX_Face#13,fedora,eyes,none
TRX_Face#88,headband,pirate_eyepatch,blusher
TRX_Face#4,none,pirate_eyepatch,none
TRX_Face#33,fedora,eyes,mouth
TRX_Face#23,none,pixel_sunglasses,mouth
TRX_Face#6,headband,round_glasses,none
TRX_Face#2,none,round_glasses,none
ICP_Face#28,headband,pirate_eyepatch,mouth
ICP_Face#76,fedora,pirate_eyepatch,beard
ICP_Face#84,none,pirate_eyepatch,blusher
ICP_Face#100,crown,pirate_eyepatch,blusher
ICP_Face#25,headband,eyes,mouth
ICP_Face#97,crown,eyes,blusher
ICP_Face#41,none,eyes,mustache
ICP_Face#35,fedora,pixel_sunglasses,mouth
ICP_Face#86,headband,round_glasses,blusher
FTT_Face#18,crown,round_glasses,none
FTT_Face#54,fedora,round_glasses,mustache
FTT_Face#3,none,pixel_sunglasses,none
FTT_Face#24,none,pirate_eyepatch,mouth
FTT_Face#13,fedora,eyes,none
FTT_Face#98,crown,round_glasses,blusher
FTT_Face#46,headband,round_glasses,mustache
FTT_Face#100,crown,pirate_eyepatch,blusher
FTT_Face#38,crown,round_glasses,mouth
MANA_Face#43,none,pixel_sunglasses,mustache
MANA_Face#93,fedora,eyes,blusher
MANA_Face#94,fedora,round_glasses,blusher
MANA_Face#29,headset,eyes,mouth
MANA_Face#59,crown,pixel_sunglasses,mustache
MANA_Face#24,none,pirate_eyepatch,mouth
MANA_Face#17,crown,eyes,none
MANA_Face#88,headband,pirate_eyepatch,blusher
MANA_Face#83,none,pixel_sunglasses,blusher
VET_Face#90,headset,round_glasses,blusher
VET_Face#72,headset,pirate_eyepatch,beard
VET_Face#20,crown,pirate_eyepatch,none
VET_Face#89,headset,eyes,blusher
VET_Face#63,none,pixel_sunglasses,beard
VET_Face#55,fedora,pixel_sunglasses,mustache
VET_Face#6,headband,round_glasses,none
VET_Face#44,none,pirate_eyepatch,mustache
VET_Face#88,headband,pirate_eyepatch,blusher
HBAR_Face#62,none,round_glasses,beard
HBAR_Face#68,headband,pirate_eyepatch,beard
HBAR_Face#58,crown,round_glasses,mustache
HBAR_Face#74,fedora,round_glasses,beard
HBAR_Face#19,crown,pixel_sunglasses,none
HBAR_Face#67,headband,pixel_sunglasses,beard
HBAR_Face#89,headset,eyes,blusher
HBAR_Face#8,headband,pirate_eyepatch,none
HBAR_Face#21,none,eyes,mouth
SAND_Face#19,crown,pixel_sunglasses,none
SAND_Face#30,headset,round_glasses,mouth
SAND_Face#79,crown,pixel_sunglasses,beard
SAND_Face#12,headset,pirate_eyepatch,none
SAND_Face#70,headset,round_glasses,beard
SAND_Face#36,fedora,pirate_eyepatch,mouth
SAND_Face#69,headset,eyes,beard
SAND_Face#86,headband,round_glasses,blusher
SAND_Face#34,fedora,round_glasses,mouth
AXS_Face#57,crown,eyes,mustache
AXS_Face#94,fedora,round_glasses,blusher
AXS_Face#12,headset,pirate_eyepatch,none
AXS_Face#65,headband,eyes,beard
AXS_Face#64,none,pirate_eyepatch,beard
AXS_Face#34,fedora,round_glasses,mouth
AXS_Face#56,fedora,pirate_eyepatch,mustache
AXS_Face#16,fedora,pirate_eyepatch,none
AXS_Face#74,fedora,round_glasses,beard
BTCB_Face#38,crown,round_glasses,mouth
BTCB_Face#10,headset,round_glasses,none
BTCB_Face#45,headband,eyes,mustache
BTCB_Face#91,headset,pixel_sunglasses,blusher
BTCB_Face#34,fedora,round_glasses,mouth
BTCB_Face#41,none,eyes,mustache
BTCB_Face#31,headset,pixel_sunglasses,mouth
BTCB_Face#99,crown,pixel_sunglasses,blusher
BTCB_Face#6,headband,round_glasses,none
FIL_Face#86,headband,round_glasses,blusher
FIL_Face#43,none,pixel_sunglasses,mustache
FIL_Face#68,headband,pirate_eyepatch,beard
FIL_Face#36,fedora,pirate_eyepatch,mouth
FIL_Face#23,none,pixel_sunglasses,mouth
FIL_Face#54,fedora,round_glasses,mustache
FIL_Face#93,fedora,eyes,blusher
FIL_Face#77,crown,eyes,beard
FIL_Face#16,fedora,pirate_eyepatch,none
THETA_Face#90,headset,round_glasses,blusher
THETA_Face#24,none,pirate_eyepatch,mouth
THETA_Face#3,none,pixel_sunglasses,none
THETA_Face#5,headband,eyes,none
THETA_Face#61,none,eyes,beard
THETA_Face#84,none,pirate_eyepatch,blusher
THETA_Face#54,fedora,round_glasses,mustache
THETA_Face#76,fedora,pirate_eyepatch,beard
THETA_Face#34,fedora,round_glasses,mouth
EGLD_Face#76,fedora,pirate_eyepatch,beard
EGLD_Face#60,crown,pirate_eyepatch,mustache
EGLD_Face#5,headband,eyes,none
EGLD_Face#49,headset,eyes,mustache
EGLD_Face#71,headset,pixel_sunglasses,beard
EGLD_Face#21,none,eyes,mouth
EGLD_Face#65,headband,eyes,beard
EGLD_Face#42,none,round_glasses,mustache
EGLD_Face#10,headset,round_glasses,none
ONE_Face#72,headset,pirate_eyepatch,beard
ONE_Face#13,fedora,eyes,none
ONE_Face#66,headband,round_glasses,beard
ONE_Face#51,headset,pixel_sunglasses,mustache
ONE_Face#57,crown,eyes,mustache
ONE_Face#38,crown,round_glasses,mouth
ONE_Face#8,headband,pirate_eyepatch,none
ONE_Face#92,headset,pirate_eyepatch,blusher
ONE_Face#71,headset,pixel_sunglasses,beard
ETC_Face#27,headband,pixel_sunglasses,mouth
ETC_Face#86,headband,round_glasses,blusher
ETC_Face#24,none,pirate_eyepatch,mouth
ETC_Face#90,headset,round_glasses,blusher
ETC_Face#66,headband,round_glasses,beard
ETC_Face#81,none,eyes,blusher
ETC_Face#13,fedora,eyes,none
ETC_Face#36,fedora,pirate_eyepatch,mouth
ETC_Face#65,headband,eyes,beard
XMR_Face#75,fedora,pixel_sunglasses,beard
XMR_Face#87,headband,pixel_sunglasses,blusher
XMR_Face#83,none,pixel_sunglasses,blusher
XMR_Face#21,none,eyes,mouth
XMR_Face#61,none,eyes,beard
XMR_Face#72,headset,pirate_eyepatch,beard
XMR_Face#15,fedora,pixel_sunglasses,none
XMR_Face#93,fedora,eyes,blusher
XMR_Face#52,headset,pirate_eyepatch,mustache
KLAY_Face#60,crown,pirate_eyepatch,mustache
KLAY_Face#18,crown,round_glasses,none
KLAY_Face#52,headset,pirate_eyepatch,mustache
KLAY_Face#17,crown,eyes,none
KLAY_Face#59,crown,pixel_sunglasses,mustache
KLAY_Face#22,none,round_glasses,mouth
KLAY_Face#50,headset,round_glasses,mustache
KLAY_Face#65,headband,eyes,beard
KLAY_Face#69,headset,eyes,beard
XTZ_Face#56,fedora,pirate_eyepatch,mustache
XTZ_Face#24,none,pirate_eyepatch,mouth
XTZ_Face#96,fedora,pirate_eyepatch,blusher
XTZ_Face#85,headband,eyes,blusher
XTZ_Face#4,none,pirate_eyepatch,none
XTZ_Face#60,crown,pirate_eyepatch,mustache
XTZ_Face#46,headband,round_glasses,mustache
XTZ_Face#36,fedora,pirate_eyepatch,mouth
XTZ_Face#21,none,eyes,mouth
LEO_Face#69,headset,eyes,beard
LEO_Face#36,fedora,pirate_eyepatch,mouth
LEO_Face#86,headband,round_glasses,blusher
LEO_Face#62,none,round_glasses,beard
LEO_Face#96,fedora,pirate_eyepatch,blusher
LEO_Face#33,fedora,eyes,mouth
LEO_Face#4,none,pirate_eyepatch,none
LEO_Face#31,headset,pixel_sunglasses,mouth
LEO_Face#76,fedora,pirate_eyepatch,beard
HNT_Face#28,headband,pirate_eyepatch,mouth
HNT_Face#61,none,eyes,beard
HNT_Face#76,fedora,pirate_eyepatch,beard
HNT_Face#19,crown,pixel_sunglasses,none
HNT_Face#20,crown,pirate_eyepatch,none
HNT_Face#59,crown,pixel_sunglasses,mustache
HNT_Face#41,none,eyes,mustache
HNT_Face#70,headset,round_glasses,beard
HNT_Face#62,none,round_glasses,beard
MIOTA_Face#60,crown,pirate_eyepatch,mustache
MIOTA_Face#24,none,pirate_eyepatch,mouth
MIOTA_Face#81,none,eyes,blusher
MIOTA_Face#52,headset,pirate_eyepatch,mustache
MIOTA_Face#73,fedora,eyes,beard
MIOTA_Face#9,headset,eyes,none
MIOTA_Face#72,headset,pirate_eyepatch,beard
MIOTA_Face#7,headband,pixel_sunglasses,none
MIOTA_Face#8,headband,pirate_eyepatch,none
AAVE_Face#93,fedora,eyes,blusher
AAVE_Face#71,headset,pixel_sunglasses,beard
AAVE_Face#65,headband,eyes,beard
AAVE_Face#49,headset,eyes,mustache
AAVE_Face#92,headset,pirate_eyepatch,blusher
AAVE_Face#69,headset,eyes,beard
AAVE_Face#82,none,round_glasses,blusher
AAVE_Face#52,headset,pirate_eyepatch,mustache
AAVE_Face#1,none,eyes,none
CAKE_Face#19,crown,pixel_sunglasses,none
CAKE_Face#50,headset,round_glasses,mustache
CAKE_Face#6,headband,round_glasses,none
CAKE_Face#70,headset,round_glasses,beard
CAKE_Face#13,fedora,eyes,none
CAKE_Face#55,fedora,pixel_sunglasses,mustache
CAKE_Face#41,none,eyes,mustache
CAKE_Face#46,headband,round_glasses,mustache
CAKE_Face#43,none,pixel_sunglasses,mustache
GRT_Face#23,none,pixel_sunglasses,mouth
GRT_Face#94,fedora,round_glasses,blusher
GRT_Face#71,headset,pixel_sunglasses,beard
GRT_Face#5,headband,eyes,none
GRT_Face#95,fedora,pixel_sunglasses,blusher
GRT_Face#34,fedora,round_glasses,mouth
GRT_Face#12,headset,pirate_eyepatch,none
GRT_Face#97,crown,eyes,blusher
GRT_Face#49,headset,eyes,mustache
EOS_Face#93,fedora,eyes,blusher
EOS_Face#38,crown,round_glasses,mouth
EOS_Face#53,fedora,eyes,mustache
EOS_Face#22,none,round_glasses,mouth
EOS_Face#17,crown,eyes,none
EOS_Face#70,headset,round_glasses,beard
EOS_Face#74,fedora,round_glasses,beard
EOS_Face#97,crown,eyes,blusher
EOS_Face#58,crown,round_glasses,mustache
STX_Face#99,crown,pixel_sunglasses,blusher
STX_Face#70,headset,round_glasses,beard
STX_Face#33,fedora,eyes,mouth
STX_Face#100,crown,pirate_eyepatch,blusher
STX_Face#87,headband,pixel_sunglasses,blusher
STX_Face#24,none,pirate_eyepatch,mouth
STX_Face#14,fedora,round_glasses,none
STX_Face#12,headset,pirate_eyepatch,none
STX_Face#29,headset,eyes,mouth
BTT_Face#59,crown,pixel_sunglasses,mustache
BTT_Face#89,headset,eyes,blusher
BTT_Face#49,headset,eyes,mustache
BTT_Face#64,none,pirate_eyepatch,beard
BTT_Face#23,none,pixel_sunglasses,mouth
BTT_Face#62,none,round_glasses,beard
BTT_Face#38,crown,round_glasses,mouth
BTT_Face#30,headset,round_glasses,mouth
BTT_Face#26,headband,round_glasses,mouth
FLOW_Face#10,headset,round_glasses,none
FLOW_Face#18,crown,round_glasses,none
FLOW_Face#8,headband,pirate_eyepatch,none
FLOW_Face#57,crown,eyes,mustache
FLOW_Face#65,headband,eyes,beard
FLOW_Face#24,none,pirate_eyepatch,mouth
FLOW_Face#16,fedora,pirate_eyepatch,none
FLOW_Face#3,none,pixel_sunglasses,none
FLOW_Face#70,headset,round_glasses,beard
GALA_Face#92,headset,pirate_eyepatch,blusher
GALA_Face#38,crown,round_glasses,mouth
GALA_Face#56,fedora,pirate_eyepatch,mustache
GALA_Face#62,none,round_glasses,beard
GALA_Face#30,headset,round_glasses,mouth
GALA_Face#73,fedora,eyes,beard
GALA_Face#40,crown,pirate_eyepatch,mouth
GALA_Face#27,headband,pixel_sunglasses,mouth
GALA_Face#78,crown,round_glasses,beard
KSM_Face#91,headset,pixel_sunglasses,blusher
KSM_Face#58,crown,round_glasses,mustache
KSM_Face#23,none,pixel_sunglasses,mouth
KSM_Face#88,headband,pirate_eyepatch,blusher
KSM_Face#15,fedora,pixel_sunglasses,none
KSM_Face#35,fedora,pixel_sunglasses,mouth
KSM_Face#65,headband,eyes,beard
KSM_Face#16,fedora,pirate_eyepatch,none
KSM_Face#86,headband,round_glasses,blusher
RUNE_Face#38,crown,round_glasses,mouth
RUNE_Face#82,none,round_glasses,blusher
RUNE_Face#41,none,eyes,mustache
RUNE_Face#57,crown,eyes,mustache
RUNE_Face#100,crown,pirate_eyepatch,blusher
RUNE_Face#23,none,pixel_sunglasses,mouth
RUNE_Face#6,headband,round_glasses,none
RUNE_Face#87,headband,pixel_sunglasses,blusher
RUNE_Face#80,crown,pirate_eyepatch,beard
CRV_Face#34,fedora,round_glasses,mouth
CRV_Face#97,crown,eyes,blusher
CRV_Face#100,crown,pirate_eyepatch,blusher
CRV_Face#22,none,round_glasses,mouth
CRV_Face#15,fedora,pixel_sunglasses,none
CRV_Face#26,headband,round_glasses,mouth
CRV_Face#24,none,pirate_eyepatch,mouth
CRV_Face#33,fedora,eyes,mouth
CRV_Face#36,fedora,pirate_eyepatch,mouth
ENJ_Face#68,headband,pirate_eyepatch,beard
ENJ_Face#1,none,eyes,none
ENJ_Face#58,crown,round_glasses,mustache
ENJ_Face#54,fedora,round_glasses,mustache
ENJ_Face#80,crown,pirate_eyepatch,beard
ENJ_Face#24,none,pirate_eyepatch,mouth
ENJ_Face#78,crown,round_glasses,beard
ENJ_Face#45,headband,eyes,mustache
ENJ_Face#50,headset,round_glasses,mustache
MKR_Face#34,fedora,round_glasses,mouth
MKR_Face#35,fedora,pixel_sunglasses,mouth
MKR_Face#18,crown,round_glasses,none
MKR_Face#73,fedora,eyes,beard
MKR_Face#16,fedora,pirate_eyepatch,none
MKR_Face#11,headset,pixel_sunglasses,none
MKR_Face#71,headset,pixel_sunglasses,beard
MKR_Face#66,headband,round_glasses,beard
MKR_Face#78,crown,round_glasses,beard
BSV_Face#70,headset,round_glasses,beard
BSV_Face#66,headband,round_glasses,beard
BSV_Face#43,none,pixel_sunglasses,mustache
BSV_Face#98,crown,round_glasses,blusher
BSV_Face#48,headband,pirate_eyepatch,mustache
BSV_Face#17,crown,eyes,none
BSV_Face#35,fedora,pixel_sunglasses,mouth
BSV_Face#19,crown,pixel_sunglasses,none
BSV_Face#100,crown,pirate_eyepatch,blusher
LRC_Face#31,headset,pixel_sunglasses,mouth
LRC_Face#18,crown,round_glasses,none
LRC_Face#54,fedora,round_glasses,mustache
LRC_Face#59,crown,pixel_sunglasses,mustache
LRC_Face#12,headset,pirate_eyepatch,none
LRC_Face#10,headset,round_glasses,none
LRC_Face#82,none,round_glasses,blusher
LRC_Face#25,headband,eyes,mouth
LRC_Face#19,crown,pixel_sunglasses,none
QNT_Face#92,headset,pirate_eyepatch,blusher
QNT_Face#79,crown,pixel_sunglasses,beard
QNT_Face#1,none,eyes,none
QNT_Face#18,crown,round_glasses,none
QNT_Face#33,fedora,eyes,mouth
QNT_Face#83,none,pixel_sunglasses,blusher
QNT_Face#88,headband,pirate_eyepatch,blusher
QNT_Face#12,headset,pirate_eyepatch,none
QNT_Face#45,headband,eyes,mustache
CELO_Face#9,headset,eyes,none
CELO_Face#11,headset,pixel_sunglasses,none
CELO_Face#32,headset,pirate_eyepatch,mouth
CELO_Face#49,headset,eyes,mustache
CELO_Face#86,headband,round_glasses,blusher
CELO_Face#52,headset,pirate_eyepatch,mustache
CELO_Face#55,fedora,pixel_sunglasses,mustache
CELO_Face#39,crown,pixel_sunglasses,mouth
CELO_Face#69,headset,eyes,beard
ZEC_Face#2,none,round_glasses,none
ZEC_Face#7,headband,pixel_sunglasses,none
ZEC_Face#94,fedora,round_glasses,blusher
ZEC_Face#57,crown,eyes,mustache
ZEC_Face#72,headset,pirate_eyepatch,beard
ZEC_Face#86,headband,round_glasses,blusher
ZEC_Face#41,none,eyes,mustache
ZEC_Face#64,none,pirate_eyepatch,beard
ZEC_Face#47,headband,pixel_sunglasses,mustache
XEC_Face#75,fedora,pixel_sunglasses,beard
XEC_Face#98,crown,round_glasses,blusher
XEC_Face#22,none,round_glasses,mouth
XEC_Face#91,headset,pixel_sunglasses,blusher
XEC_Face#80,crown,pirate_eyepatch,beard
XEC_Face#78,crown,round_glasses,beard
XEC_Face#52,headset,pirate_eyepatch,mustache
XEC_Face#61,none,eyes,beard
XEC_Face#21,none,eyes,mouth
ROSE_Face#36,fedora,pirate_eyepatch,mouth
ROSE_Face#92,headset,pirate_eyepatch,blusher
ROSE_Face#10,headset,round_glasses,none
ROSE_Face#90,headset,round_glasses,blusher
ROSE_Face#8,headband,pirate_eyepatch,none
ROSE_Face#70,headset,round_glasses,beard
ROSE_Face#75,fedora,pixel_sunglasses,beard
