Name	Top	Mid	Bot
SOL_Face#99	crown	pixel_sunglasses	blusher
USDC_Face#76	fedora	pirate_eyepatch	beard
USDC_Face#78	crown	round_glasses	beard
USDC_Face#45	headband	eyes	mustache
USDC_Face#93	fedora	eyes	blusher
USDC_Face#91	headset	pixel_sunglasses	blusher
USDC_Face#54	fedora	round_glasses	mustache
USDC_Face#16	fedora	pirate_eyepatch	none
USDC_Face#77	crown	eyes	beard
USDC_Face#8	headband	pirate_eyepatch	none
USDC_Face#81	none	eyes	blusher
ADA_Face#32	headset	pirate_eyepatch	mouth
ADA_Face#77	crown	eyes	beard
ADA_Face#3	none	pixel_sunglasses	none
ADA_Face#9	headset	eyes	none
ADA_Face#88	headband	pirate_eyepatch	blusher
ADA_Face#69	headset	eyes	beard
ADA_Face#34	fedora	round_glasses	mouth
ADA_Face#27	headband	pixel_sunglasses	mouth
ADA_Face#58	crown	round_glasses	mustache
ADA_Face#78	crown	round_glasses	beard
XRP_Face#1	none	eyes	none
XRP_Face#45	headband	eyes	mustache
XRP_Face#8	headband	pirate_eyepatch	none
XRP_Face#49	headset	eyes	mustache
XRP_Face#99	crown	pixel_sunglasses	blusher
XRP_Face#40	crown	pirate_eyepatch	mouth
XRP_Face#9	headset	eyes	none
XRP_Face#43	none	pixel_sunglasses	mustache
XRP_Face#73	fedora	eyes	beard
XRP_Face#95	fedora	pixel_sunglasses	blusher
LUNA_Face#19	crown	pixel_sunglasses	none
LUNA_Face#60	crown	pirate_eyepatch	mustache
LUNA_Face#16	fedora	pirate_eyepatch	none
LUNA_Face#62	none	round_glasses	beard
LUNA_Face#10	headset	round_glasses	none
LUNA_Face#14	fedora	round_glasses	none
LUNA_Face#28	headband	pirate_eyepatch	mouth
LUNA_Face#75	fedora	pixel_sunglasses	beard
LUNA_Face#50	headset	round_glasses	mustache
LUNA_Face#61	none	eyes	beard
DOT_Face#86	headband	round_glasses	blusher
DOT_Face#19	crown	pixel_sunglasses	none
DOT_Face#13	fedora	eyes	none
DOT_Face#63	none	pixel_sunglasses	beard
DOT_Face#98	crown	round_glasses	blusher
DOT_Face#75	fedora	pixel_sunglasses	beard
DOT_Face#100	crown	pirate_eyepatch	blusher
DOT_Face#61	none	eyes	beard
DOT_Face#1	none	eyes	none
DOT_Face#34	fedora	round_glasses	mouth
AVAX_Face#79	crown	pixel_sunglasses	beard
AVAX_Face#73	fedora	eyes	beard
AVAX_Face#34	fedora	round_glasses	mouth
AVAX_Face#63	none	pixel_sunglasses	beard
AVAX_Face#55	fedora	pixel_sunglasses	mustache
AVAX_Face#12	headset	pirate_eyepatch	none
AVAX_Face#17	crown	eyes	none
AVAX_Face#37	crown	eyes	mouth
AVAX_Face#41	none	eyes	mustache
AVAX_Face#1	none	eyes	none
DOGE_Face#2	none	round_glasses	none
DOGE_Face#13	fedora	eyes	none
DOGE_Face#35	fedora	pixel_sunglasses	mouth
DOGE_Face#5	headband	eyes	none
DOGE_Face#46	headband	round_glasses	mustache
DOGE_Face#33	fedora	eyes	mouth
DOGE_Face#49	headset	eyes	mustache
DOGE_Face#25	headband	eyes	mouth
DOGE_Face#83	none	pixel_sunglasses	blusher
DOGE_Face#72	headset	pirate_eyepatch	beard
MATIC_Face#88	headband	pirate_eyepatch	blusher
MATIC_Face#94	fedora	round_glasses	blusher
MATIC_Face#1	none	eyes	none
MATIC_Face#75	fedora	pixel_sunglasses	beard
MATIC_Face#100	crown	pirate_eyepatch	blusher
MATIC_Face#35	fedora	pixel_sunglasses	mouth
MATIC_Face#14	fedora	round_glasses	none
MATIC_Face#6	headband	round_glasses	none
MATIC_Face#53	fedora	eyes	mustache
MATIC_Face#50	headset	round_glasses	mustache
SHIB_Face#22	none	round_glasses	mouth
SHIB_Face#20	crown	pirate_eyepatch	none
SHIB_Face#33	fedora	eyes	mouth
SHIB_Face#3	none	pixel_sunglasses	none
SHIB_Face#53	fedora	eyes	mustache
SHIB_Face#76	fedora	pirate_eyepatch	beard
SHIB_Face#74	fedora	round_glasses	beard
SHIB_Face#98	crown	round_glasses	blusher
SHIB_Face#78	crown	round_glasses	beard
SHIB_Face#55	fedora	pixel_sunglasses	mustache
BUSD_Face#38	crown	round_glasses	mouth
BUSD_Face#6	headband	round_glasses	none
BUSD_Face#1	none	eyes	none
BUSD_Face#86	headband	round_glasses	blusher
BUSD_Face#95	fedora	pixel_sunglasses	blusher
BUSD_Face#78	crown	round_glasses	beard
BUSD_Face#5	headband	eyes	none
BUSD_Face#33	fedora	eyes	mouth
BUSD_Face#88	headband	pirate_eyepatch	blusher
BUSD_Face#26	headband	round_glasses	mouth
CRO_Face#40	crown	pirate_eyepatch	mouth
CRO_Face#69	headset	eyes	beard
CRO_Face#16	fedora	pirate_eyepatch	none
CRO_Face#11	headset	pixel_sunglasses	none
CRO_Face#63	none	pixel_sunglasses	beard
CRO_Face#33	fedora	eyes	mouth
CRO_Face#24	none	pirate_eyepatch	mouth
CRO_Face#32	headset	pirate_eyepatch	mouth
CRO_Face#18	crown	round_glasses	none
CRO_Face#48	headband	pirate_eyepatch	mustache
LINK_Face#1	none	eyes	none
LINK_Face#78	crown	round_glasses	beard
LINK_Face#79	crown	pixel_sunglasses	beard
LINK_Face#35	fedora	pixel_sunglasses	mouth
LINK_Face#75	fedora	pixel_sunglasses	beard
LINK_Face#96	fedora	pirate_eyepatch	blusher
LINK_Face#98	crown	round_glasses	blusher
LINK_Face#33	fedora	eyes	mouth
LINK_Face#19	crown	pixel_sunglasses	none
LINK_Face#59	crown	pixel_sunglasses	mustache
WBTC_Face#64	none	pirate_eyepatch	beard
WBTC_Face#4	none	pirate_eyepatch	none
WBTC_Face#11	headset	pixel_sunglasses	none
WBTC_Face#57	crown	eyes	mustache
WBTC_Face#42	none	round_glasses	mustache
WBTC_Face#18	crown	round_glasses	none
WBTC_Face#2	none	round_glasses	none
WBTC_Face#8	headband	pirate_eyepatch	none
WBTC_Face#45	headband	eyes	mustache
WBTC_Face#85	headband	eyes	blusher
NEAR_Face#66	headband	round_glasses	beard
NEAR_Face#69	headset	eyes	beard
NEAR_Face#37	crown	eyes	mouth
NEAR_Face#56	fedora	pirate_eyepatch	mustache
NEAR_Face#76	fedora	pirate_eyepatch	beard
NEAR_Face#11	headset	pixel_sunglasses	none
NEAR_Face#97	crown	eyes	blusher
NEAR_Face#86	headband	round_glasses	blusher
NEAR_Face#6	headband	round_glasses	none
NEAR_Face#18	crown	round_glasses	none
UST_Face#85	headband	eyes	blusher
UST_Face#81	none	eyes	blusher
UST_Face#16	fedora	pirate_eyepatch	none
UST_Face#40	crown	pirate_eyepatch	mouth
UST_Face#51	headset	pixel_sunglasses	mustache
UST_Face#87	headband	pixel_sunglasses	blusher
UST_Face#11	headset	pixel_sunglasses	none
UST_Face#6	headband	round_glasses	none
UST_Face#35	fedora	pixel_sunglasses	mouth
UST_Face#23	none	pixel_sunglasses	mouth
UNI_Face#85	headband	eyes	blusher
UNI_Face#63	none	pixel_sunglasses	beard
UNI_Face#17	crown	eyes	none
UNI_Face#84	none	pirate_eyepatch	blusher
UNI_Face#27	headband	pixel_sunglasses	mouth
UNI_Face#86	headband	round_glasses	blusher
UNI_Face#41	none	eyes	mustache
UNI_Face#35	fedora	pixel_sunglasses	mouth
UNI_Face#72	headset	pirate_eyepatch	beard
UNI_Face#23	none	pixel_sunglasses	mouth
LTC_Face#42	none	round_glasses	mustache
LTC_Face#98	crown	round_glasses	blusher
LTC_Face#77	crown	eyes	beard
LTC_Face#21	none	eyes	mouth
LTC_Face#60	crown	pirate_eyepatch	mustache
LTC_Face#85	headband	eyes	blusher
LTC_Face#96	fedora	pirate_eyepatch	blusher
LTC_Face#62	none	round_glasses	beard
LTC_Face#45	headband	eyes	mustache
LTC_Face#64	none	pirate_eyepatch	beard
DAI_Face#30	headset	round_glasses	mouth
DAI_Face#91	headset	pixel_sunglasses	blusher
DAI_Face#28	headband	pirate_eyepatch	mouth
DAI_Face#6	headband	round_glasses	none
DAI_Face#41	none	eyes	mustache
DAI_Face#96	fedora	pirate_eyepatch	blusher
DAI_Face#42	none	round_glasses	mustache
DAI_Face#35	fedora	pixel_sunglasses	mouth
DAI_Face#40	crown	pirate_eyepatch	mouth
DAI_Face#89	headset	eyes	blusher
ALGO_Face#65	headband	eyes	beard
ALGO_Face#70	headset	round_glasses	beard
ALGO_Face#76	fedora	pirate_eyepatch	beard
ALGO_Face#67	headband	pixel_sunglasses	beard
ALGO_Face#50	headset	round_glasses	mustache
ALGO_Face#13	fedora	eyes	none
ALGO_Face#46	headband	round_glasses	mustache
ALGO_Face#7	headband	pixel_sunglasses	none
ALGO_Face#52	headset	pirate_eyepatch	mustache
ALGO_Face#26	headband	round_glasses	mouth
ATOM_Face#1	none	eyes	none
ATOM_Face#29	headset	eyes	mouth
ATOM_Face#36	fedora	pirate_eyepatch	mouth
ATOM_Face#26	headband	round_glasses	mouth
ATOM_Face#8	headband	pirate_eyepatch	none
ATOM_Face#19	crown	pixel_sunglasses	none
ATOM_Face#74	fedora	round_glasses	beard
ATOM_Face#16	fedora	pirate_eyepatch	none
ATOM_Face#12	headset	pirate_eyepatch	none
ATOM_Face#83	none	pixel_sunglasses	blusher
FTM_Face#46	headband	round_glasses	mustache
FTM_Face#85	headband	eyes	blusher
FTM_Face#56	fedora	pirate_eyepatch	mustache
FTM_Face#4	none	pirate_eyepatch	none
FTM_Face#40	crown	pirate_eyepatch	mouth
FTM_Face#2	none	round_glasses	none
FTM_Face#70	headset	round_glasses	beard
FTM_Face#32	headset	pirate_eyepatch	mouth
FTM_Face#100	crown	pirate_eyepatch	blusher
FTM_Face#29	headset	eyes	mouth
BCH_Face#43	none	pixel_sunglasses	mustache
BCH_Face#16	fedora	pirate_eyepatch	none
BCH_Face#31	headset	pixel_sunglasses	mouth
BCH_Face#22	none	round_glasses	mouth
BCH_Face#53	fedora	eyes	mustache
BCH_Face#100	crown	pirate_eyepatch	blusher
BCH_Face#56	fedora	pirate_eyepatch	mustache
BCH_Face#18	crown	round_glasses	none
BCH_Face#46	headband	round_glasses	mustache
BCH_Face#69	headset	eyes	beard
XLM_Face#97	crown	eyes	blusher
XLM_Face#55	fedora	pixel_sunglasses	mustache
XLM_Face#63	none	pixel_sunglasses	beard
XLM_Face#5	headband	eyes	none
XLM_Face#50	headset	round_glasses	mustache
XLM_Face#11	headset	pixel_sunglasses	none
XLM_Face#47	headband	pixel_sunglasses	mustache
XLM_Face#43	none	pixel_sunglasses	mustache
XLM_Face#64	none	pirate_eyepatch	beard
XLM_Face#3	none	pixel_sunglasses	none
TRX_Face#46	headband	round_glasses	mustache
TRX_Face#79	crown	pixel_sunglasses	beard
TRX_Face#100	crown	pirate_eyepatch	blusher
TRX_Face#8	headband	pirate_eyepatch	none
TRX_Face#44	none	pirate_eyepatch	mustache
TRX_Face#25	headband	eyes	mouth
TRX_Face#9	headset	eyes	none
TRX_Face#70	headset	round_glasses	beard
TRX_Face#94	fedora	round_glasses	blusher
TRX_Face#24	none	pirate_eyepatch	mouth
ICP_Face#59	crown	pixel_sunglasses	mustache
ICP_Face#40	crown	pirate_eyepatch	mouth
ICP_Face#16	fedora	pirate_eyepatch	none
ICP_Face#3	none	pixel_sunglasses	none
ICP_Face#37	crown	eyes	mouth
ICP_Face#65	headband	eyes	beard
ICP_Face#24	none	pirate_eyepatch	mouth
ICP_Face#79	crown	pixel_sunglasses	beard
ICP_Face#21	none	eyes	mouth
ICP_Face#70	headset	round_glasses	beard
FTT_Face#19	crown	pixel_sunglasses	none
FTT_Face#36	fedora	pirate_eyepatch	mouth
FTT_Face#62	none	round_glasses	beard
FTT_Face#97	crown	eyes	blusher
FTT_Face#50	headset	round_glasses	mustache
FTT_Face#66	headband	round_glasses	beard
FTT_Face#8	headband	pirate_eyepatch	none
FTT_Face#42	none	round_glasses	mustache
FTT_Face#4	none	pirate_eyepatch	none
FTT_Face#47	headband	pixel_sunglasses	mustache
MANA_Face#45	headband	eyes	mustache
MANA_Face#11	headset	pixel_sunglasses	none
MANA_Face#95	fedora	pixel_sunglasses	blusher
MANA_Face#97	crown	eyes	blusher
MANA_Face#82	none	round_glasses	blusher
MANA_Face#26	headband	round_glasses	mouth
MANA_Face#19	crown	pixel_sunglasses	none
MANA_Face#100	crown	pirate_eyepatch	blusher
MANA_Face#7	headband	pixel_sunglasses	none
MANA_Face#47	headband	pixel_sunglasses	mustache
VET_Face#25	headband	eyes	mouth
VET_Face#36	fedora	pirate_eyepatch	mouth
VET_Face#35	fedora	pixel_sunglasses	mouth
VET_Face#66	headband	round_glasses	beard
VET_Face#91	headset	pixel_sunglasses	blusher
VET_Face#82	none	round_glasses	blusher
VET_Face#12	headset	pirate_eyepatch	none
VET_Face#5	headband	eyes	none
VET_Face#10	headset	round_glasses	none
VET_Face#4	none	pirate_eyepatch	none
HBAR_Face#13	fedora	eyes	none
HBAR_Face#45	headband	eyes	mustache
HBAR_Face#32	headset	pirate_eyepatch	mouth
HBAR_Face#78	crown	round_glasses	beard
HBAR_Face#34	fedora	round_glasses	mouth
HBAR_Face#36	fedora	pirate_eyepatch	mouth
HBAR_Face#46	headband	round_glasses	mustache
HBAR_Face#43	none	pixel_sunglasses	mustache
HBAR_Face#15	fedora	pixel_sunglasses	none
HBAR_Face#84	none	pirate_eyepatch	blusher
SAND_Face#22	none	round_glasses	mouth
SAND_Face#20	crown	pirate_eyepatch	none
SAND_Face#52	headset	pirate_eyepatch	mustache
SAND_Face#88	headband	pirate_eyepatch	blusher
SAND_Face#6	headband	round_glasses	none
SAND_Face#63	none	pixel_sunglasses	beard
SAND_Face#21	none	eyes	mouth
SAND_Face#91	headset	pixel_sunglasses	blusher
SAND_Face#90	headset	round_glasses	blusher
SAND_Face#93	fedora	eyes	blusher
AXS_Face#22	none	round_glasses	mouth
AXS_Face#62	none	round_glasses	beard
AXS_Face#77	crown	eyes	beard
AXS_Face#95	fedora	pixel_sunglasses	blusher
AXS_Face#92	headset	pirate_eyepatch	blusher
AXS_Face#89	headset	eyes	blusher
AXS_Face#45	headband	eyes	mustache
AXS_Face#98	crown	round_glasses	blusher
AXS_Face#58	crown	round_glasses	mustache
AXS_Face#73	fedora	eyes	beard
BTCB_Face#37	crown	eyes	mouth
BTCB_Face#86	headband	round_glasses	blusher
BTCB_Face#2	none	round_glasses	none
BTCB_Face#32	headset	pirate_eyepatch	mouth
BTCB_Face#23	none	pixel_sunglasses	mouth
BTCB_Face#88	headband	pirate_eyepatch	blusher
BTCB_Face#71	headset	pixel_sunglasses	beard
BTCB_Face#65	headband	eyes	beard
BTCB_Face#7	headband	pixel_sunglasses	none
BTCB_Face#56	fedora	pirate_eyepatch	mustache
FIL_Face#13	fedora	eyes	none
FIL_Face#47	headband	pixel_sunglasses	mustache
FIL_Face#99	crown	pixel_sunglasses	blusher
FIL_Face#51	headset	pixel_sunglasses	mustache
FIL_Face#4	none	pirate_eyepatch	none
FIL_Face#9	headset	eyes	none
FIL_Face#63	none	pixel_sunglasses	beard
FIL_Face#88	headband	pirate_eyepatch	blusher
FIL_Face#89	headset	eyes	blusher
FIL_Face#64	none	pirate_eyepatch	beard
THETA_Face#44	none	pirate_eyepatch	mustache
THETA_Face#19	crown	pixel_sunglasses	none
THETA_Face#100	crown	pirate_eyepatch	blusher
THETA_Face#48	headband	pirate_eyepatch	mustache
THETA_Face#89	headset	eyes	blusher
THETA_Face#78	crown	round_glasses	beard
THETA_Face#72	headset	pirate_eyepatch	beard
THETA_Face#14	fedora	round_glasses	none
THETA_Face#66	headband	round_glasses	beard
THETA_Face#75	fedora	pixel_sunglasses	beard
EGLD_Face#15	fedora	pixel_sunglasses	none
EGLD_Face#97	crown	eyes	blusher
EGLD_Face#18	crown	round_glasses	none
EGLD_Face#89	headset	eyes	blusher
EGLD_Face#45	headband	eyes	mustache
EGLD_Face#13	fedora	eyes	none
EGLD_Face#78	crown	round_glasses	beard
EGLD_Face#31	headset	pixel_sunglasses	mouth
EGLD_Face#14	fedora	round_glasses	none
EGLD_Face#32	headset	pirate_eyepatch	mouth
ONE_Face#85	headband	eyes	blusher
ONE_Face#54	fedora	round_glasses	mustache
ONE_Face#50	headset	round_glasses	mustache
ONE_Face#74	fedora	round_glasses	beard
ONE_Face#60	crown	pirate_eyepatch	mustache
ONE_Face#84	none	pirate_eyepatch	blusher
ONE_Face#56	fedora	pirate_eyepatch	mustache
ONE_Face#75	fedora	pixel_sunglasses	beard
ONE_Face#32	headset	pirate_eyepatch	mouth
ONE_Face#20	crown	pirate_eyepatch	none
ETC_Face#53	fedora	eyes	mustache
ETC_Face#76	fedora	pirate_eyepatch	beard
ETC_Face#52	headset	pirate_eyepatch	mustache
ETC_Face#62	none	round_glasses	beard
ETC_Face#85	headband	eyes	blusher
ETC_Face#71	headset	pixel_sunglasses	beard
ETC_Face#51	headset	pixel_sunglasses	mustache
ETC_Face#99	crown	pixel_sunglasses	blusher
ETC_Face#4	none	pirate_eyepatch	none
ETC_Face#57	crown	eyes	mustache
XMR_Face#85	headband	eyes	blusher
XMR_Face#38	crown	round_glasses	mouth
XMR_Face#30	headset	round_glasses	mouth
XMR_Face#2	none	round_glasses	none
XMR_Face#53	fedora	eyes	mustache
XMR_Face#22	none	round_glasses	mouth
XMR_Face#3	none	pixel_sunglasses	none
XMR_Face#24	none	pirate_eyepatch	mouth
XMR_Face#88	headband	pirate_eyepatch	blusher
XMR_Face#92	headset	pirate_eyepatch	blusher
KLAY_Face#85	headband	eyes	blusher
KLAY_Face#35	fedora	pixel_sunglasses	mouth
KLAY_Face#66	headband	round_glasses	beard
KLAY_Face#76	fedora	pirate_eyepatch	beard
KLAY_Face#51	headset	pixel_sunglasses	mustache
KLAY_Face#36	fedora	pirate_eyepatch	mouth
KLAY_Face#99	crown	pixel_sunglasses	blusher
KLAY_Face#88	headband	pirate_eyepatch	blusher
KLAY_Face#31	headset	pixel_sunglasses	mouth
KLAY_Face#67	headband	pixel_sunglasses	beard
XTZ_Face#75	fedora	pixel_sunglasses	beard
XTZ_Face#37	crown	eyes	mouth
XTZ_Face#15	fedora	pixel_sunglasses	none
XTZ_Face#2	none	round_glasses	none
XTZ_Face#58	crown	round_glasses	mustache
XTZ_Face#89	headset	eyes	blusher
XTZ_Face#72	headset	pirate_eyepatch	beard
XTZ_Face#68	headband	pirate_eyepatch	beard
XTZ_Face#90	headset	round_glasses	blusher
XTZ_Face#23	none	pixel_sunglasses	mouth
LEO_Face#13	fedora	eyes	none
LEO_Face#88	headband	pirate_eyepatch	blusher
LEO_Face#9	headset	eyes	none
LEO_Face#47	headband	pixel_sunglasses	mustache
LEO_Face#73	fedora	eyes	beard
LEO_Face#58	crown	round_glasses	mustache
LEO_Face#54	fedora	round_glasses	mustache
LEO_Face#15	fedora	pixel_sunglasses	none
LEO_Face#66	headband	round_glasses	beard
LEO_Face#16	fedora	pirate_eyepatch	none
HNT_Face#31	headset	pixel_sunglasses	mouth
HNT_Face#80	crown	pirate_eyepatch	beard
HNT_Face#60	crown	pirate_eyepatch	mustache
HNT_Face#23	none	pixel_sunglasses	mouth
HNT_Face#56	fedora	pirate_eyepatch	mustache
HNT_Face#32	headset	pirate_eyepatch	mouth
HNT_Face#33	fedora	eyes	mouth
HNT_Face#73	fedora	eyes	beard
HNT_Face#3	none	pixel_sunglasses	none
HNT_Face#81	none	eyes	blusher
MIOTA_Face#42	none	round_glasses	mustache
MIOTA_Face#96	fedora	pirate_eyepatch	blusher
MIOTA_Face#53	fedora	eyes	mustache
MIOTA_Face#66	headband	round_glasses	beard
MIOTA_Face#51	headset	pixel_sunglasses	mustache
MIOTA_Face#56	fedora	pirate_eyepatch	mustache
MIOTA_Face#46	headband	round_glasses	mustache
MIOTA_Face#98	crown	round_glasses	blusher
MIOTA_Face#100	crown	pirate_eyepatch	blusher
MIOTA_Face#94	fedora	round_glasses	blusher
AAVE_Face#59	crown	pixel_sunglasses	mustache
AAVE_Face#29	headset	eyes	mouth
AAVE_Face#95	fedora	pixel_sunglasses	blusher
AAVE_Face#47	headband	pixel_sunglasses	mustache
AAVE_Face#32	headset	pirate_eyepatch	mouth
AAVE_Face#87	headband	pixel_sunglasses	blusher
AAVE_Face#7	headband	pixel_sunglasses	none
AAVE_Face#30	headset	round_glasses	mouth
AAVE_Face#81	none	eyes	blusher
AAVE_Face#35	fedora	pixel_sunglasses	mouth
CAKE_Face#80	crown	pirate_eyepatch	beard
CAKE_Face#16	fedora	pirate_eyepatch	none
CAKE_Face#71	headset	pixel_sunglasses	beard
CAKE_Face#34	fedora	round_glasses	mouth
CAKE_Face#60	crown	pirate_eyepatch	mustache
CAKE_Face#7	headband	pixel_sunglasses	none
CAKE_Face#27	headband	pixel_sunglasses	mouth
CAKE_Face#83	none	pixel_sunglasses	blusher
CAKE_Face#96	fedora	pirate_eyepatch	blusher
CAKE_Face#37	crown	eyes	mouth
GRT_Face#44	none	pirate_eyepatch	mustache
GRT_Face#21	none	eyes	mouth
GRT_Face#7	headband	pixel_sunglasses	none
GRT_Face#27	headband	pixel_sunglasses	mouth
GRT_Face#36	fedora	pirate_eyepatch	mouth
GRT_Face#79	crown	pixel_sunglasses	beard
GRT_Face#69	headset	eyes	beard
GRT_Face#72	headset	pirate_eyepatch	beard
GRT_Face#3	none	pixel_sunglasses	none
GRT_Face#6	headband	round_glasses	none
EOS_Face#7	headband	pixel_sunglasses	none
EOS_Face#11	headset	pixel_sunglasses	none
EOS_Face#43	none	pixel_sunglasses	mustache
EOS_Face#90	headset	round_glasses	blusher
EOS_Face#28	headband	pirate_eyepatch	mouth
EOS_Face#36	fedora	pirate_eyepatch	mouth
EOS_Face#37	crown	eyes	mouth
EOS_Face#85	headband	eyes	blusher
EOS_Face#29	headset	eyes	mouth
EOS_Face#61	none	eyes	beard
STX_Face#46	headband	round_glasses	mustache
STX_Face#62	none	round_glasses	beard
STX_Face#43	none	pixel_sunglasses	mustache
STX_Face#47	headband	pixel_sunglasses	mustache
STX_Face#55	fedora	pixel_sunglasses	mustache
STX_Face#92	headset	pirate_eyepatch	blusher
STX_Face#17	crown	eyes	none
STX_Face#6	headband	round_glasses	none
STX_Face#34	fedora	round_glasses	mouth
STX_Face#36	fedora	pirate_eyepatch	mouth
BTT_Face#28	headband	pirate_eyepatch	mouth
BTT_Face#39	crown	pixel_sunglasses	mouth
BTT_Face#36	fedora	pirate_eyepatch	mouth
BTT_Face#85	headband	eyes	blusher
BTT_Face#76	fedora	pirate_eyepatch	beard
BTT_Face#19	crown	pixel_sunglasses	none
BTT_Face#70	headset	round_glasses	beard
BTT_Face#92	headset	pirate_eyepatch	blusher
BTT_Face#10	headset	round_glasses	none
BTT_Face#13	fedora	eyes	none
FLOW_Face#97	crown	eyes	blusher
FLOW_Face#26	headband	round_glasses	mouth
FLOW_Face#17	crown	eyes	none
FLOW_Face#63	none	pixel_sunglasses	beard
FLOW_Face#85	headband	eyes	blusher
FLOW_Face#31	headset	pixel_sunglasses	mouth
FLOW_Face#14	fedora	round_glasses	none
FLOW_Face#53	fedora	eyes	mustache
FLOW_Face#69	headset	eyes	beard
FLOW_Face#7	headband	pixel_sunglasses	none
GALA_Face#32	headset	pirate_eyepatch	mouth
GALA_Face#72	headset	pirate_eyepatch	beard
GALA_Face#25	headband	eyes	mouth
GALA_Face#13	fedora	eyes	none
GALA_Face#100	crown	pirate_eyepatch	blusher
GALA_Face#95	fedora	pixel_sunglasses	blusher
GALA_Face#47	headband	pixel_sunglasses	mustache
GALA_Face#36	fedora	pirate_eyepatch	mouth
GALA_Face#55	fedora	pixel_sunglasses	mustache
GALA_Face#34	fedora	round_glasses	mouth
KSM_Face#32	headset	pirate_eyepatch	mouth
KSM_Face#11	headset	pixel_sunglasses	none
KSM_Face#34	fedora	round_glasses	mouth
KSM_Face#81	none	eyes	blusher
KSM_Face#12	headset	pirate_eyepatch	none
KSM_Face#44	none	pirate_eyepatch	mustache
KSM_Face#67	headband	pixel_sunglasses	beard
KSM_Face#13	fedora	eyes	none
KSM_Face#25	headband	eyes	mouth
KSM_Face#56	fedora	pirate_eyepatch	mustache
RUNE_Face#69	headset	eyes	beard
RUNE_Face#71	headset	pixel_sunglasses	beard
RUNE_Face#86	headband	round_glasses	blusher
RUNE_Face#49	headset	eyes	mustache
RUNE_Face#2	none	round_glasses	none
RUNE_Face#59	crown	pixel_sunglasses	mustache
RUNE_Face#93	fedora	eyes	blusher
RUNE_Face#89	headset	eyes	blusher
RUNE_Face#12	headset	pirate_eyepatch	none
RUNE_Face#73	fedora	eyes	beard
CRV_Face#13	fedora	eyes	none
CRV_Face#47	headband	pixel_sunglasses	mustache
CRV_Face#4	none	pirate_eyepatch	none
CRV_Face#89	headset	eyes	blusher
CRV_Face#67	headband	pixel_sunglasses	beard
CRV_Face#63	none	pixel_sunglasses	beard
CRV_Face#85	headband	eyes	blusher
CRV_Face#1	none	eyes	none
CRV_Face#38	crown	round_glasses	mouth
CRV_Face#91	headset	pixel_sunglasses	blusher
ENJ_Face#51	headset	pixel_sunglasses	mustache
ENJ_Face#76	fedora	pirate_eyepatch	beard
ENJ_Face#34	fedora	round_glasses	mouth
ENJ_Face#67	headband	pixel_sunglasses	beard
ENJ_Face#21	none	eyes	mouth
ENJ_Face#74	fedora	round_glasses	beard
ENJ_Face#49	headset	eyes	mustache
ENJ_Face#46	headband	round_glasses	mustache
ENJ_Face#84	none	pirate_eyepatch	blusher
ENJ_Face#65	headband	eyes	beard
MKR_Face#48	headband	pirate_eyepatch	mustache
MKR_Face#86	headband	round_glasses	blusher
MKR_Face#33	fedora	eyes	mouth
