name,top,mid,bot
MATIC_Face#92,headset,pirate_eyepatch,blusher
MATIC_Face#82,none,round_glasses,blusher
SHIB_Face#5,headband,eyes,none
SHIB_Face#91,headset,pixel_sunglasses,blusher
SHIB_Face#73,fedora,eyes,beard
SHIB_Face#21,none,eyes,mouth
SHIB_Face#60,crown,pirate_eyepatch,mustache
SHIB_Face#94,fedora,round_glasses,blusher
SHIB_Face#97,crown,eyes,blusher
SHIB_Face#90,headset,round_glasses,blusher
SHIB_Face#48,headband,pirate_eyepatch,mustache
SHIB_Face#40,crown,pirate_eyepatch,mouth
BUSD_Face#65,headband,eyes,beard
BUSD_Face#39,crown,pixel_sunglasses,mouth
BUSD_Face#21,none,eyes,mouth
BUSD_Face#51,headset,pixel_sunglasses,mustache
BUSD_Face#100,crown,pirate_eyepatch,blusher
BUSD_Face#8,headband,pirate_eyepatch,none
BUSD_Face#75,fedora,pixel_sunglasses,beard
BUSD_Face#55,fedora,pixel_sunglasses,mustache
BUSD_Face#43,none,pixel_sunglasses,mustache
BUSD_Face#24,none,pirate_eyepatch,mouth
CRO_Face#4,none,pirate_eyepatch,none
CRO_Face#21,none,eyes,mouth
CRO_Face#56,fedora,pirate_eyepatch,mustache
CRO_Face#7,headband,pixel_sunglasses,none
CRO_Face#82,none,round_glasses,blusher
CRO_Face#97,crown,eyes,blusher
CRO_Face#31,headset,pixel_sunglasses,mouth
CRO_Face#14,fedora,round_glasses,none
CRO_Face#17,crown,eyes,none
CRO_Face#71,headset,pixel_sunglasses,beard
LINK_Face#6,headband,round_glasses,none
LINK_Face#91,headset,pixel_sunglasses,blusher
LINK_Face#54,fedora,round_glasses,mustache
LINK_Face#68,headband,pirate_eyepatch,beard
LINK_Face#82,none,round_glasses,blusher
LINK_Face#40,crown,pirate_eyepatch,mouth
LINK_Face#12,headset,pirate_eyepatch,none
LINK_Face#11,headset,pixel_sunglasses,none
LINK_Face#87,headband,pixel_sunglasses,blusher
LINK_Face#46,headband,round_glasses,mustache
WBTC_Face#61,none,eyes,beard
WBTC_Face#49,headset,eyes,mustache
WBTC_Face#83,none,pixel_sunglasses,blusher
WBTC_Face#68,headband,pirate_eyepatch,beard
WBTC_Face#82,none,round_glasses,blusher
WBTC_Face#12,headset,pirate_eyepatch,none
WBTC_Face#26,headband,round_glasses,mouth
WBTC_Face#76,fedora,pirate_eyepatch,beard
WBTC_Face#54,fedora,round_glasses,mustache
WBTC_Face#22,none,round_glasses,mouth
NEAR_Face#91,headset,pixel_sunglasses,blusher
NEAR_Face#98,crown,round_glasses,blusher
NEAR_Face#21,none,eyes,mouth
NEAR_Face#41,none,eyes,mustache
NEAR_Face#31,headset,pixel_sunglasses,mouth
NEAR_Face#82,none,round_glasses,blusher
NEAR_Face#17,crown,eyes,none
NEAR_Face#53,fedora,eyes,mustache
NEAR_Face#84,none,pirate_eyepatch,blusher
NEAR_Face#46,headband,round_glasses,mustache
UST_Face#15,fedora,pixel_sunglasses,none
UST_Face#48,headband,pirate_eyepatch,mustache
UST_Face#82,none,round_glasses,blusher
UST_Face#90,headset,round_glasses,blusher
UST_Face#71,headset,pixel_sunglasses,beard
UST_Face#96,fedora,pirate_eyepatch,blusher
UST_Face#34,fedora,round_glasses,mouth
UST_Face#66,headband,round_glasses,beard
UST_Face#7,headband,pixel_sunglasses,none
UST_Face#64,none,pirate_eyepatch,beard
UNI_Face#52,headset,pirate_eyepatch,mustache
UNI_Face#36,fedora,pirate_eyepatch,mouth
UNI_Face#66,headband,round_glasses,beard
UNI_Face#32,headset,pirate_eyepatch,mouth
UNI_Face#22,none,round_glasses,mouth
UNI_Face#2,none,round_glasses,none
UNI_Face#97,crown,eyes,blusher
UNI_Face#70,headset,round_glasses,beard
UNI_Face#20,crown,pirate_eyepatch,none
UNI_Face#40,crown,pirate_eyepatch,mouth
LTC_Face#2,none,round_glasses,none
LTC_Face#4,none,pirate_eyepatch,none
LTC_Face#17,crown,eyes,none
LTC_Face#18,crown,round_glasses,none
LTC_Face#30,headset,round_glasses,mouth
LTC_Face#50,headset,round_glasses,mustache
LTC_Face#46,headband,round_glasses,mustache
LTC_Face#59,crown,pixel_sunglasses,mustache
LTC_Face#38,crown,round_glasses,mouth
LTC_Face#22,none,round_glasses,mouth
DAI_Face#47,headband,pixel_sunglasses,mustache
DAI_Face#81,none,eyes,blusher
DAI_Face#27,headband,pixel_sunglasses,mouth
DAI_Face#72,headset,pirate_eyepatch,beard
DAI_Face#92,headset,pirate_eyepatch,blusher
DAI_Face#97,crown,eyes,blusher
DAI_Face#66,headband,round_glasses,beard
DAI_Face#98,crown,round_glasses,blusher
DAI_Face#11,headset,pixel_sunglasses,none
DAI_Face#79,crown,pixel_sunglasses,beard
ALGO_Face#29,headset,eyes,mouth
ALGO_Face#9,headset,eyes,none
ALGO_Face#12,headset,pirate_eyepatch,none
ALGO_Face#64,none,pirate_eyepatch,beard
ALGO_Face#5,headband,eyes,none
ALGO_Face#54,fedora,round_glasses,mustache
ALGO_Face#6,headband,round_glasses,none
ALGO_Face#82,none,round_glasses,blusher
ALGO_Face#99,crown,pixel_sunglasses,blusher
ALGO_Face#98,crown,round_glasses,blusher
ATOM_Face#25,headband,eyes,mouth
ATOM_Face#51,headset,pixel_sunglasses,mustache
ATOM_Face#30,headset,round_glasses,mouth
ATOM_Face#55,fedora,pixel_sunglasses,mustache
ATOM_Face#45,headband,eyes,mustache
ATOM_Face#79,crown,pixel_sunglasses,beard
ATOM_Face#54,fedora,round_glasses,mustache
ATOM_Face#53,fedora,eyes,mustache
ATOM_Face#17,crown,eyes,none
ATOM_Face#50,headset,round_glasses,mustache
FTM_Face#26,headband,round_glasses,mouth
FTM_Face#28,headband,pirate_eyepatch,mouth
FTM_Face#14,fedora,round_glasses,none
FTM_Face#52,headset,pirate_eyepatch,mustache
FTM_Face#22,none,round_glasses,mouth
FTM_Face#55,fedora,pixel_sunglasses,mustache
FTM_Face#78,crown,round_glasses,beard
FTM_Face#25,headband,eyes,mouth
FTM_Face#68,headband,pirate_eyepatch,beard
FTM_Face#13,fedora,eyes,none
BCH_Face#3,none,pixel_sunglasses,none
BCH_Face#37,crown,eyes,mouth
BCH_Face#8,headband,pirate_eyepatch,none
BCH_Face#44,none,pirate_eyepatch,mustache
BCH_Face#55,fedora,pixel_sunglasses,mustache
BCH_Face#79,crown,pixel_sunglasses,beard
BCH_Face#59,crown,pixel_sunglasses,mustache
BCH_Face#51,headset,pixel_sunglasses,mustache
BCH_Face#72,headset,pirate_eyepatch,beard
BCH_Face#75,fedora,pixel_sunglasses,beard
XLM_Face#48,headband,pirate_eyepatch,mustache
XLM_Face#19,crown,pixel_sunglasses,none
XLM_Face#94,fedora,round_glasses,blusher
XLM_Face#88,headband,pirate_eyepatch,blusher
XLM_Face#42,none,round_glasses,mustache
XLM_Face#92,headset,pirate_eyepatch,blusher
XLM_Face#87,headband,pixel_sunglasses,blusher
XLM_Face#21,none,eyes,mouth
XLM_Face#36,fedora,pirate_eyepatch,mouth
XLM_Face#46,headband,round_glasses,mustache
TRX_Face#80,crown,pirate_eyepatch,beard
TRX_Face#51,headset,pixel_sunglasses,mustache
TRX_Face#47,headband,pixel_sunglasses,mustache
TRX_Face#63,none,pixel_sunglasses,beard
TRX_Face#76,fedora,pirate_eyepatch,beard
TRX_Face#78,crown,round_glasses,beard
TRX_Face#91,headset,pixel_sunglasses,blusher
TRX_Face#10,headset,round_glasses,none
TRX_Face#67,headband,pixel_sunglasses,beard
TRX_Face#82,none,round_glasses,blusher
ICP_Face#91,headset,pixel_sunglasses,blusher
ICP_Face#95,fedora,pixel_sunglasses,blusher
ICP_Face#57,crown,eyes,mustache
ICP_Face#10,headset,round_glasses,none
ICP_Face#31,headset,pixel_sunglasses,mouth
ICP_Face#62,none,round_glasses,beard
ICP_Face#73,fedora,eyes,beard
ICP_Face#82,none,round_glasses,blusher
ICP_Face#61,none,eyes,beard
ICP_Face#69,headset,eyes,beard
FTT_Face#5,headband,eyes,none
FTT_Face#52,headset,pirate_eyepatch,mustache
FTT_Face#73,fedora,eyes,beard
FTT_Face#2,none,round_glasses,none
FTT_Face#88,headband,pirate_eyepatch,blusher
FTT_Face#79,crown,pixel_sunglasses,beard
FTT_Face#25,headband,eyes,mouth
FTT_Face#72,headset,pirate_eyepatch,beard
FTT_Face#55,fedora,pixel_sunglasses,mustache
FTT_Face#96,fedora,pirate_eyepatch,blusher
MANA_Face#16,fedora,pirate_eyepatch,none
MANA_Face#21,none,eyes,mouth
MANA_Face#40,crown,pirate_eyepatch,mouth
MANA_Face#23,none,pixel_sunglasses,mouth
MANA_Face#70,headset,round_glasses,beard
MANA_Face#79,crown,pixel_sunglasses,beard
MANA_Face#39,crown,pixel_sunglasses,mouth
MANA_Face#20,crown,pirate_eyepatch,none
MANA_Face#64,none,pirate_eyepatch,beard
MANA_Face#22,none,round_glasses,mouth
VET_Face#9,headset,eyes,none
VET_Face#8,headband,pirate_eyepatch,none
VET_Face#13,fedora,eyes,none
VET_Face#60,crown,pirate_eyepatch,mustache
VET_Face#94,fedora,round_glasses,blusher
VET_Face#33,fedora,eyes,mouth
VET_Face#41,none,eyes,mustache
VET_Face#2,none,round_glasses,none
VET_Face#16,fedora,pirate_eyepatch,none
VET_Face#92,headset,pirate_eyepatch,blusher
HBAR_Face#98,crown,round_glasses,blusher
HBAR_Face#30,headset,round_glasses,mouth
HBAR_Face#85,headband,eyes,blusher
HBAR_Face#39,crown,pixel_sunglasses,mouth
HBAR_Face#44,none,pirate_eyepatch,mustache
HBAR_Face#47,headband,pixel_sunglasses,mustache
HBAR_Face#6,headband,round_glasses,none
HBAR_Face#92,headset,pirate_eyepatch,blusher
HBAR_Face#52,headset,pirate_eyepatch,mustache
HBAR_Face#28,headband,pirate_eyepatch,mouth
SAND_Face#61,none,eyes,beard
SAND_Face#29,headset,eyes,mouth
SAND_Face#65,headband,eyes,beard
SAND_Face#82,none,round_glasses,blusher
SAND_Face#42,none,round_glasses,mustache
SAND_Face#4,none,pirate_eyepatch,none
SAND_Face#8,headband,pirate_eyepatch,none
SAND_Face#95,fedora,pixel_sunglasses,blusher
SAND_Face#84,none,pirate_eyepatch,blusher
SAND_Face#46,headband,round_glasses,mustache
AXS_Face#47,headband,pixel_sunglasses,mustache
AXS_Face#100,crown,pirate_eyepatch,blusher
AXS_Face#26,headband,round_glasses,mouth
AXS_Face#87,headband,pixel_sunglasses,blusher
AXS_Face#23,none,pixel_sunglasses,mouth
AXS_Face#8,headband,pirate_eyepatch,none
AXS_Face#15,fedora,pixel_sunglasses,none
AXS_Face#9,headset,eyes,none
AXS_Face#38,crown,round_glasses,mouth
AXS_Face#61,none,eyes,beard
BTCB_Face#61,none,eyes,beard
BTCB_Face#62,none,round_glasses,beard
BTCB_Face#96,fedora,pirate_eyepatch,blusher
BTCB_Face#64,none,pirate_eyepatch,beard
BTCB_Face#12,headset,pirate_eyepatch,none
BTCB_Face#49,headset,eyes,mustache
BTCB_Face#63,none,pixel_sunglasses,beard
BTCB_Face#40,crown,pirate_eyepatch,mouth
BTCB_Face#35,fedora,pixel_sunglasses,mouth
BTCB_Face#51,headset,pixel_sunglasses,mustache
FIL_Face#45,headband,eyes,mustache
FIL_Face#56,fedora,pirate_eyepatch,mustache
FIL_Face#40,crown,pirate_eyepatch,mouth
FIL_Face#38,crown,round_glasses,mouth
FIL_Face#42,none,round_glasses,mustache
FIL_Face#58,crown,round_glasses,mustache
FIL_Face#72,headset,pirate_eyepatch,beard
FIL_Face#11,headset,pixel_sunglasses,none
FIL_Face#57,crown,eyes,mustache
FIL_Face#84,none,pirate_eyepatch,blusher
THETA_Face#45,headband,eyes,mustache
THETA_Face#93,fedora,eyes,blusher
THETA_Face#35,fedora,pixel_sunglasses,mouth
THETA_Face#25,headband,eyes,mouth
THETA_Face#55,fedora,pixel_sunglasses,mustache
THETA_Face#88,headband,pirate_eyepatch,blusher
THETA_Face#43,none,pixel_sunglasses,mustache
THETA_Face#51,headset,pixel_sunglasses,mustache
THETA_Face#68,headband,pirate_eyepatch,beard
THETA_Face#59,crown,pixel_sunglasses,mustache
EGLD_Face#100,crown,pirate_eyepatch,blusher
EGLD_Face#75,fedora,pixel_sunglasses,beard
EGLD_Face#39,crown,pixel_sunglasses,mouth
EGLD_Face#28,headband,pirate_eyepatch,mouth
EGLD_Face#53,fedora,eyes,mustache
EGLD_Face#77,crown,eyes,beard
EGLD_Face#66,headband,round_glasses,beard
EGLD_Face#82,none,round_glasses,blusher
EGLD_Face#38,crown,round_glasses,mouth
EGLD_Face#29,headset,eyes,mouth
ONE_Face#67,headband,pixel_sunglasses,beard
ONE_Face#70,headset,round_glasses,beard
ONE_Face#68,headband,pirate_eyepatch,beard
ONE_Face#27,headband,pixel_sunglasses,mouth
ONE_Face#69,headset,eyes,beard
ONE_Face#78,crown,round_glasses,beard
ONE_Face#3,none,pixel_sunglasses,none
ONE_Face#77,crown,eyes,beard
ONE_Face#81,none,eyes,blusher
ONE_Face#21,none,eyes,mouth
ETC_Face#49,headset,eyes,mustache
ETC_Face#50,headset,round_glasses,mustache
ETC_Face#100,crown,pirate_eyepatch,blusher
ETC_Face#42,none,round_glasses,mustache
ETC_Face#19,crown,pixel_sunglasses,none
ETC_Face#88,headband,pirate_eyepatch,blusher
ETC_Face#41,none,eyes,mustache
ETC_Face#92,headset,pirate_eyepatch,blusher
ETC_Face#68,headband,pirate_eyepatch,beard
ETC_Face#8,headband,pirate_eyepatch,none
XMR_Face#89,headset,eyes,blusher
XMR_Face#27,headband,pixel_sunglasses,mouth
XMR_Face#43,none,pixel_sunglasses,mustache
XMR_Face#70,headset,round_glasses,beard
XMR_Face#16,fedora,pirate_eyepatch,none
XMR_Face#41,none,eyes,mustache
XMR_Face#97,crown,eyes,blusher
XMR_Face#10,headset,round_glasses,none
XMR_Face#73,fedora,eyes,beard
XMR_Face#12,headset,pirate_eyepatch,none
KLAY_Face#13,fedora,eyes,none
KLAY_Face#79,crown,pixel_sunglasses,beard
KLAY_Face#95,fedora,pixel_sunglasses,blusher
KLAY_Face#38,crown,round_glasses,mouth
KLAY_Face#93,fedora,eyes,blusher
KLAY_Face#98,crown,round_glasses,blusher
KLAY_Face#57,crown,eyes,mustache
KLAY_Face#64,none,pirate_eyepatch,beard
KLAY_Face#47,headband,pixel_sunglasses,mustache
KLAY_Face#9,headset,eyes,none
XTZ_Face#39,crown,pixel_sunglasses,mouth
XTZ_Face#6,headband,round_glasses,none
XTZ_Face#70,headset,round_glasses,beard
XTZ_Face#47,headband,pixel_sunglasses,mustache
XTZ_Face#91,headset,pixel_sunglasses,blusher
XTZ_Face#88,headband,pirate_eyepatch,blusher
XTZ_Face#93,fedora,eyes,blusher
XTZ_Face#92,headset,pirate_eyepatch,blusher
XTZ_Face#77,crown,eyes,beard
XTZ_Face#84,none,pirate_eyepatch,blusher
LEO_Face#10,headset,round_glasses,none
LEO_Face#21,none,eyes,mouth
LEO_Face#19,crown,pixel_sunglasses,none
LEO_Face#74,fedora,round_glasses,beard
LEO_Face#20,crown,pirate_eyepatch,none
LEO_Face#26,headband,round_glasses,mouth
LEO_Face#22,none,round_glasses,mouth
LEO_Face#71,headset,pixel_sunglasses,beard
LEO_Face#24,none,pirate_eyepatch,mouth
LEO_Face#98,crown,round_glasses,blusher
HNT_Face#75,fedora,pixel_sunglasses,beard
HNT_Face#30,headset,round_glasses,mouth
HNT_Face#71,headset,pixel_sunglasses,beard
HNT_Face#94,fedora,round_glasses,blusher
HNT_Face#9,headset,eyes,none
HNT_Face#47,headband,pixel_sunglasses,mustache
HNT_Face#92,headset,pirate_eyepatch,blusher
HNT_Face#55,fedora,pixel_sunglasses,mustache
HNT_Face#15,fedora,pixel_sunglasses,none
HNT_Face#44,none,pirate_eyepatch,mustache
MIOTA_Face#13,fedora,eyes,none
MIOTA_Face#97,crown,eyes,blusher
MIOTA_Face#25,headband,eyes,mouth
MIOTA_Face#59,crown,pixel_sunglasses,mustache
MIOTA_Face#19,crown,pixel_sunglasses,none
MIOTA_Face#55,fedora,pixel_sunglasses,mustache
MIOTA_Face#38,crown,round_glasses,mouth
MIOTA_Face#33,fedora,eyes,mouth
MIOTA_Face#31,headset,pixel_sunglasses,mouth
MIOTA_Face#99,crown,pixel_sunglasses,blusher
AAVE_Face#5,headband,eyes,none
AAVE_Face#79,crown,pixel_sunglasses,beard
AAVE_Face#84,none,pirate_eyepatch,blusher
AAVE_Face#57,crown,eyes,mustache
AAVE_Face#68,headband,pirate_eyepatch,beard
AAVE_Face#99,crown,pixel_sunglasses,blusher
AAVE_Face#11,headset,pixel_sunglasses,none
AAVE_Face#34,fedora,round_glasses,mouth
AAVE_Face#39,crown,pixel_sunglasses,mouth
AAVE_Face#89,headset,eyes,blusher
CAKE_Face#57,crown,eyes,mustache
CAKE_Face#14,fedora,round_glasses,none
CAKE_Face#100,crown,pirate_eyepatch,blusher
CAKE_Face#51,headset,pixel_sunglasses,mustache
CAKE_Face#20,crown,pirate_eyepatch,none
CAKE_Face#25,headband,eyes,mouth
CAKE_Face#12,headset,pirate_eyepatch,none
CAKE_Face#65,headband,eyes,beard
CAKE_Face#18,crown,round_glasses,none
CAKE_Face#54,fedora,round_glasses,mustache
GRT_Face#73,fedora,eyes,beard
GRT_Face#60,crown,pirate_eyepatch,mustache
GRT_Face#92,headset,pirate_eyepatch,blusher
GRT_Face#99,crown,pixel_sunglasses,blusher
GRT_Face#15,fedora,pixel_sunglasses,none
GRT_Face#22,none,round_glasses,mouth
GRT_Face#13,fedora,eyes,none
GRT_Face#59,crown,pixel_sunglasses,mustache
GRT_Face#83,none,pixel_sunglasses,blusher
GRT_Face#96,fedora,pirate_eyepatch,blusher
EOS_Face#13,fedora,eyes,none
EOS_Face#33,fedora,eyes,mouth
EOS_Face#83,none,pixel_sunglasses,blusher
EOS_Face#67,headband,pixel_sunglasses,beard
EOS_Face#15,fedora,pixel_sunglasses,none
EOS_Face#82,none,round_glasses,blusher
EOS_Face#92,headset,pirate_eyepatch,blusher
EOS_Face#16,fedora,pirate_eyepatch,none
EOS_Face#75,fedora,pixel_sunglasses,beard
EOS_Face#63,none,pixel_sunglasses,beard
STX_Face#73,fedora,eyes,beard
STX_Face#57,crown,eyes,mustache
STX_Face#37,crown,eyes,mouth
STX_Face#52,headset,pirate_eyepatch,mustache
STX_Face#51,headset,pixel_sunglasses,mustache
STX_Face#69,headset,eyes,beard
STX_Face#89,headset,eyes,blusher
STX_Face#56,fedora,pirate_eyepatch,mustache
STX_Face#58,crown,round_glasses,mustache
STX_Face#28,headband,pirate_eyepatch,mouth
BTT_Face#66,headband,round_glasses,beard
BTT_Face#73,fedora,eyes,beard
BTT_Face#11,headset,pixel_sunglasses,none
BTT_Face#95,fedora,pixel_sunglasses,blusher
BTT_Face#53,fedora,eyes,mustache
BTT_Face#63,none,pixel_sunglasses,beard
BTT_Face#6,headband,round_glasses,none
BTT_Face#5,headband,eyes,none
BTT_Face#31,headset,pixel_sunglasses,mouth
BTT_Face#22,none,round_glasses,mouth
FLOW_Face#32,headset,pirate_eyepatch,mouth
FLOW_Face#59,crown,pixel_sunglasses,mustache
FLOW_Face#75,fedora,pixel_sunglasses,beard
FLOW_Face#90,headset,round_glasses,blusher
FLOW_Face#98,crown,round_glasses,blusher
FLOW_Face#84,none,pirate_eyepatch,blusher
FLOW_Face#12,headset,pirate_eyepatch,none
FLOW_Face#62,none,round_glasses,beard
FLOW_Face#89,headset,eyes,blusher
FLOW_Face#48,headband,pirate_eyepatch,mustache
GALA_Face#86,headband,round_glasses,blusher
GALA_Face#15,fedora,pixel_sunglasses,none
GALA_Face#64,none,pirate_eyepatch,beard
GALA_Face#9,headset,eyes,none
GALA_Face#57,crown,eyes,mustache
GALA_Face#98,crown,round_glasses,blusher
GALA_Face#37,crown,eyes,mouth
GALA_Face#82,none,round_glasses,blusher
GALA_Face#48,headband,pirate_eyepatch,mustache
GALA_Face#74,fedora,round_glasses,beard
KSM_Face#6,headband,round_glasses,none
KSM_Face#41,none,eyes,mustache
KSM_Face#57,crown,eyes,mustache
KSM_Face#46,headband,round_glasses,mustache
KSM_Face#8,headband,pirate_eyepatch,none
KSM_Face#76,fedora,pirate_eyepatch,beard
KSM_Face#47,headband,pixel_sunglasses,mustache
KSM_Face#48,headband,pirate_eyepatch,mustache
KSM_Face#1,none,eyes,none
KSM_Face#94,fedora,round_glasses,blusher
RUNE_Face#63,none,pixel_sunglasses,beard
RUNE_Face#72,headset,pirate_eyepatch,beard
RUNE_Face#35,fedora,pixel_sunglasses,mouth
RUNE_Face#91,headset,pixel_sunglasses,blusher
RUNE_Face#1,none,eyes,none
RUNE_Face#36,fedora,pirate_eyepatch,mouth
RUNE_Face#37,crown,eyes,mouth
RUNE_Face#50,headset,round_glasses,mustache
RUNE_Face#48,headband,pirate_eyepatch,mustache
RUNE_Face#32,headset,pirate_eyepatch,mouth
CRV_Face#76,fedora,pirate_eyepatch,beard
CRV_Face#27,headband,pixel_sunglasses,mouth
CRV_Face#16,fedora,pirate_eyepatch,none
CRV_Face#84,none,pirate_eyepatch,blusher
CRV_Face#66,headband,round_glasses,beard
CRV_Face#23,none,pixel_sunglasses,mouth
CRV_Face#20,crown,pirate_eyepatch,none
CRV_Face#8,headband,pirate_eyepatch,none
CRV_Face#58,crown,round_glasses,mustache
CRV_Face#7,headband,pixel_sunglasses,none
ENJ_Face#35,fedora,pixel_sunglasses,mouth
ENJ_Face#29,headset,eyes,mouth
ENJ_Face#20,crown,pirate_eyepatch,none
ENJ_Face#82,none,round_glasses,blusher
ENJ_Face#43,none,pixel_sunglasses,mustache
ENJ_Face#93,fedora,eyes,blusher
ENJ_Face#89,headset,eyes,blusher
ENJ_Face#14,fedora,round_glasses,none
ENJ_Face#32,headset,pirate_eyepatch,mouth
ENJ_Face#2,none,round_glasses,none
MKR_Face#53,fedora,eyes,mustache
MKR_Face#36,fedora,pirate_eyepatch,mouth
MKR_Face#92,headset,pirate_eyepatch,blusher
MKR_Face#83,none,pixel_sunglasses,blusher
MKR_Face#77,crown,eyes,beard
MKR_Face#50,headset,round_glasses,mustache
